run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,1,Det/images/normal_train/00654222.png,0,02,easy_clean,0.0024796203,1.0,0.0031731351,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,2,Det/images/normal_train/00716888.png,0,08,learnable_hard,0.0229078857,0.995,0.0547874162,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,3,Det/images/normal_train/01026434.png,0,07,easy_clean,0.0650176405,1.0,0.0435471812,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,4,Det/images/normal_train/00547344.png,0,05,easy_clean,7.60012e-05,1.0,0.0001050916,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,5,Det/images/normal_train/01295958.png,0,04,easy_clean,0.0406867008,1.0,0.038408808,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,6,Det/images/normal_train/00208902.png,0,01,easy_clean,0.001942744,1.0,0.0026033086,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,7,Det/images/normal_train/01004841.png,0,07,easy_clean,0.0084400309,1.0,0.0071968656,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,8,Det/images/normal_train/01072672.png,0,03,easy_clean,0.0056968973,1.0,0.0057217654,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,9,Det/images/normal_train/01201895.png,0,00,easy_clean,0.0626224093,0.995,0.0505326678,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,10,Det/images/normal_train/01209757.png,0,08,easy_clean,0.0303993987,1.0,0.0197979805,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,11,Det/images/normal_train/00577054.png,0,05,easy_clean,0.0006509766,1.0,0.001141635,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,12,Det/images/normal_train/00270294.png,0,04,easy_clean,0.0127978149,1.0,0.0161190202,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,13,Det/images/normal_train/01120001.png,0,06,easy_clean,0.0025958585,1.0,0.0033187027,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,14,Det/images/normal_train/01221344.png,0,02,easy_clean,0.0735786966,1.0,0.0658205717,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,15,Det/images/normal_train/00775366.png,0,09,easy_clean,0.006224243,1.0,0.0085542234,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,16,Det/images/normal_train/00174503.png,0,01,easy_clean,0.0002750978,1.0,0.000552213,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,17,Det/images/normal_train/00595031.png,0,01,easy_clean,0.0041786011,1.0,0.0234586631,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,18,Det/images/normal_train/00793243.png,0,05,easy_clean,0.0058887757,1.0,0.0084967829,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,19,Det/images/normal_train/00270372.png,0,04,learnable_hard,0.2812464652,0.715,0.2688023489,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,20,Det/images/normal_train/00889721.png,0,09,persistent_hard,0.5750777417,0.43,0.1988007131,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,21,Det/images/normal_train/00277555.png,0,04,easy_clean,0.0135080536,1.0,0.0280561557,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,22,Det/images/normal_train/00233683.png,0,03,easy_clean,0.0029969884,1.0,0.0185836568,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,23,Det/images/normal_train/00478040.png,0,01,easy_clean,0.0018233129,1.0,0.0047017367,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,24,Det/images/normal_train/01284339.png,0,00,easy_clean,0.0319982015,1.0,0.0271444983,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,25,Det/images/normal_train/00711007.png,0,08,learnable_hard,0.0264089671,0.995,0.0664537463,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,26,Det/images/normal_train/00977728.png,0,09,easy_clean,0.0243177222,1.0,0.0440389964,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,27,Det/images/normal_train/01040951.png,0,06,easy_clean,0.0565000099,1.0,0.0453905945,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,28,Det/images/normal_train/00907192.png,0,02,persistent_hard,0.5635366696,0.4,0.234623665,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,29,Det/images/normal_train/00576815.png,0,04,easy_clean,0.000258092,1.0,0.0006322634,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,30,Det/images/normal_train/00414939.png,0,05,easy_clean,0.0170131195,1.0,0.0279310504,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,31,Det/images/normal_train/01003528.png,0,01,easy_clean,0.0150031879,1.0,0.0181241462,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,32,Det/images/normal_train/00529904.png,0,03,easy_clean,0.0330230699,1.0,0.0503017738,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,33,Det/images/normal_train/00356008.png,0,07,easy_clean,0.0166964526,1.0,0.0233333654,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,34,Det/images/normal_train/00330476.png,0,00,learnable_hard,0.2946255091,0.915,0.1405846773,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,35,Det/images/normal_train/00238524.png,0,02,easy_clean,0.0025433599,1.0,0.0033660935,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,36,Det/images/normal_train/00707779.png,0,07,easy_clean,0.0106698103,1.0,0.0313568449,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,37,Det/images/normal_train/00826531.png,0,03,easy_clean,0.0006509444,1.0,0.0039997966,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,38,Det/images/normal_train/00926135.png,0,00,easy_clean,0.0716067266,1.0,0.0610658796,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,39,Det/images/normal_train/00516307.png,0,04,easy_clean,0.0017719286,1.0,0.0033865846,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,40,Det/images/normal_train/00855452.png,0,09,easy_clean,0.0004884624,1.0,0.0008855706,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,41,Det/images/normal_train/01258725.png,0,03,easy_clean,0.0181189613,1.0,0.024875245,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,42,Det/images/normal_train/01101403.png,0,00,easy_clean,0.0246585269,1.0,0.0187684186,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,43,Det/images/normal_train/00238368.png,0,02,easy_clean,0.0081808547,1.0,0.0108243936,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,44,Det/images/normal_train/00253519.png,0,09,easy_clean,0.0023941037,1.0,0.0035135286,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,45,Det/images/normal_train/00629151.png,0,09,easy_clean,0.0232189482,1.0,0.0308196659,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,46,Det/images/normal_train/00764058.png,0,08,easy_clean,0.0012476089,1.0,0.0062426451,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,47,Det/images/normal_train/00778884.png,0,02,learnable_hard,0.1418768183,0.995,0.1037563138,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,48,Det/images/normal_train/00515539.png,0,03,easy_clean,0.0134950123,1.0,0.0303392905,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,49,Det/images/normal_train/01268491.png,0,05,easy_clean,0.0132526459,1.0,0.0138626774,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,50,Det/images/normal_train/00183085.png,0,09,learnable_hard,0.3839934439,0.56,0.2847409375,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,51,Det/images/normal_train/01237320.png,0,05,learnable_hard,0.3143701033,0.95,0.1501728335,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,52,Det/images/normal_train/00633146.png,0,02,easy_clean,0.0171221057,1.0,0.0229996259,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,53,Det/images/normal_train/01213930.png,0,03,learnable_hard,0.2848352241,0.995,0.1371333084,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,54,Det/images/normal_train/01109873.png,0,00,learnable_hard,0.2305532019,0.89,0.1668984323,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,55,Det/images/normal_train/00231323.png,0,08,easy_clean,0.0040805888,1.0,0.0056038953,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,56,Det/images/normal_train/00289869.png,0,07,easy_clean,0.0157314102,1.0,0.0219574726,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,57,Det/images/normal_train/01231072.png,0,09,easy_clean,0.0028231575,1.0,0.0038966901,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,58,Det/images/normal_train/00788217.png,0,03,easy_clean,0.0173854564,1.0,0.0137621248,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,59,Det/images/normal_train/00946905.png,0,07,easy_clean,0.0011176405,1.0,0.0019680179,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,60,Det/images/normal_train/00327861.png,0,06,easy_clean,0.0132863084,1.0,0.0229716469,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,61,Det/images/normal_train/00774250.png,0,00,learnable_hard,0.1818881426,0.975,0.1797793107,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,62,Det/images/normal_train/00688701.png,0,05,unstable_boundary,0.3783233158,0.76,0.1775962171,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,63,Det/images/normal_train/01219381.png,0,03,easy_clean,0.0259700185,1.0,0.0239650563,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,64,Det/images/normal_train/01025645.png,0,01,easy_clean,0.0034149884,1.0,0.0055364769,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,65,Det/images/normal_train/00233902.png,0,03,easy_clean,0.0278132671,1.0,0.0475854698,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,66,Det/images/normal_train/01139244.png,0,05,easy_clean,0.0020691197,1.0,0.002563277,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,67,Det/images/normal_train/01174622.png,0,01,easy_clean,0.0021734416,1.0,0.0033320014,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,68,Det/images/normal_train/01072671.png,0,03,easy_clean,0.0107393042,1.0,0.0065658133,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,69,Det/images/normal_train/00185106.png,0,00,easy_clean,0.0119306645,1.0,0.0174968453,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,70,Det/images/normal_train/01017578.png,0,07,easy_clean,0.007941018,1.0,0.0118365227,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,71,Det/images/normal_train/00806586.png,0,08,learnable_hard,0.0836655095,0.995,0.0874324002,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,72,Det/images/normal_train/00913531.png,0,07,learnable_hard,0.0644833179,0.995,0.0704776414,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,73,Det/images/normal_train/00324100.png,0,00,easy_clean,0.0010911631,1.0,0.0019200391,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,74,Det/images/normal_train/00863127.png,0,07,easy_clean,0.0074929019,1.0,0.0109474736,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,75,Det/images/normal_train/00963496.png,0,05,easy_clean,0.0159951651,1.0,0.0205658415,normal_replay,Boundary-0.5-Clean
RUN_059,TRIAD_020,A07_Boundary-0.5-Clean_B600,R1,1385197443,219383886,76,Det/images/normal_train/01276793.png,0,01,easy_clean,0.0197881743,1.0,0.0381459325,normal_replay,Boundary-0.5-Clean
