row_id,img_id,split,gt_label,y_true,img_rel_path,img_path,pred_label,pred_index,correct,top1_prob,p_normal_raw,p_abnormal_raw,logit_abnormal,embedding_index,embedding_dim,probs_json
0,00000004,train,Abnormal,1,train/Abnormal/00000004.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000004.png,Abnormal,0,1,1.0,0.0,1.0,13.815509557935,0,512,"{""Abnormal"": 1.0, ""Normal"": 0.0}"
1,00000043,train,Abnormal,1,train/Abnormal/00000043.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000043.png,Abnormal,0,1,1.0,0.000104725361,0.999895274639,9.164064514407,1,512,"{""Abnormal"": 1.0, ""Normal"": 0.00010472536087036133}"
2,00000078,train,Abnormal,1,train/Abnormal/00000078.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000078.png,Abnormal,0,1,0.99755859375,0.002555847168,0.997444152832,5.966812418773,2,512,"{""Abnormal"": 0.99755859375, ""Normal"": 0.00255584716796875}"
3,00000079,train,Abnormal,1,train/Abnormal/00000079.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000079.png,Abnormal,0,1,0.873046875,0.126953125,0.873046875,1.928171324718,3,512,"{""Abnormal"": 0.873046875, ""Normal"": 0.126953125}"
4,00000082,train,Abnormal,1,train/Abnormal/00000082.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000082.png,Abnormal,0,1,0.97802734375,0.022155761719,0.977844238281,3.787252806382,4,512,"{""Abnormal"": 0.97802734375, ""Normal"": 0.02215576171875}"
5,00000085,train,Abnormal,1,train/Abnormal/00000085.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000085.png,Abnormal,0,1,0.97509765625,0.024932861328,0.975067138672,3.66631966336,5,512,"{""Abnormal"": 0.97509765625, ""Normal"": 0.024932861328125}"
6,00000086,train,Abnormal,1,train/Abnormal/00000086.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000086.png,Abnormal,0,1,0.99853515625,0.001623153687,0.998376846313,6.421759829638,6,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0016231536865234375}"
7,00000087,train,Abnormal,1,train/Abnormal/00000087.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000087.png,Abnormal,0,1,0.89208984375,0.107849121094,0.892150878906,2.11290204157,7,512,"{""Abnormal"": 0.89208984375, ""Normal"": 0.10784912109375}"
8,00000088,train,Abnormal,1,train/Abnormal/00000088.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000088.png,Abnormal,0,1,0.990234375,0.009574890137,0.990425109863,4.638990193835,8,512,"{""Abnormal"": 0.990234375, ""Normal"": 0.00957489013671875}"
9,00000089,train,Abnormal,1,train/Abnormal/00000089.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000089.png,Abnormal,0,1,0.9970703125,0.002799987793,0.997200012207,5.875336306373,9,512,"{""Abnormal"": 0.9970703125, ""Normal"": 0.00279998779296875}"
10,00000090,train,Abnormal,1,train/Abnormal/00000090.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000090.png,Abnormal,0,1,0.9990234375,0.00120639801,0.99879360199,6.718909083743,10,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0012063980102539062}"
11,00000091,train,Abnormal,1,train/Abnormal/00000091.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000091.png,Abnormal,0,1,1.0,4.5955181e-05,0.999954044819,9.987798003638,11,512,"{""Abnormal"": 1.0, ""Normal"": 4.595518112182617e-05}"
12,00000101,train,Abnormal,1,train/Abnormal/00000101.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000101.png,Abnormal,0,1,0.9990234375,0.000842571259,0.999157428741,7.078209393018,12,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0008425712585449219}"
13,00000144,train,Abnormal,1,train/Abnormal/00000144.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000144.png,Abnormal,0,1,1.0,1.490116e-06,0.999998509884,13.416655018453,13,512,"{""Abnormal"": 1.0, ""Normal"": 1.4901161193847656e-06}"
14,00000153,train,Abnormal,1,train/Abnormal/00000153.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000153.png,Abnormal,0,1,0.9951171875,0.004726409912,0.995273590088,5.349851753743,14,512,"{""Abnormal"": 0.9951171875, ""Normal"": 0.004726409912109375}"
15,00000266,train,Abnormal,1,train/Abnormal/00000266.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000266.png,Abnormal,0,1,0.9814453125,0.018585205078,0.981414794922,3.966629360572,15,512,"{""Abnormal"": 0.9814453125, ""Normal"": 0.018585205078125}"
16,00000301,train,Abnormal,1,train/Abnormal/00000301.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000301.png,Abnormal,0,1,0.99267578125,0.007404327393,0.992595672607,4.898258791418,16,512,"{""Abnormal"": 0.99267578125, ""Normal"": 0.007404327392578125}"
17,00000305,train,Abnormal,1,train/Abnormal/00000305.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000305.png,Abnormal,0,1,1.0,0.000183105469,0.999816894531,8.605265116937,17,512,"{""Abnormal"": 1.0, ""Normal"": 0.00018310546875}"
18,00000321,train,Abnormal,1,train/Abnormal/00000321.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00000321.png,Abnormal,0,1,0.97412109375,0.026031494141,0.973968505859,3.622071850198,18,512,"{""Abnormal"": 0.97412109375, ""Normal"": 0.026031494140625}"
