run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,1,Det/images/normal_train/00918878.png,0,01,easy_clean,0.0015730639,1.0,0.0049545994,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,2,Det/images/normal_train/01158344.png,0,00,easy_clean,0.0275390257,1.0,0.0339954328,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,3,Det/images/normal_train/01217317.png,0,06,easy_clean,0.0836601945,1.0,0.0617598,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,4,Det/images/normal_train/00792205.png,0,03,learnable_hard,0.052650566,0.995,0.0834749713,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,5,Det/images/normal_train/00798865.png,0,03,easy_clean,0.0005498036,1.0,0.0013562413,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,6,Det/images/normal_train/00992147.png,0,08,easy_clean,0.0016863745,1.0,0.0044256885,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,7,Det/images/normal_train/00530201.png,0,01,easy_clean,4.8532e-05,1.0,8.47285e-05,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,8,Det/images/normal_train/00784805.png,0,00,learnable_hard,0.1083535407,0.99,0.089958743,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,9,Det/images/normal_train/00380587.png,0,09,learnable_hard,0.1969102047,0.975,0.1492985738,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,10,Det/images/normal_train/00193641.png,0,06,easy_clean,0.0035881903,1.0,0.0060311089,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,11,Det/images/normal_train/01287725.png,0,06,easy_clean,0.0329164369,0.995,0.0488965913,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,12,Det/images/normal_train/00211209.png,0,06,learnable_hard,0.1541228187,0.985,0.1327873868,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,13,Det/images/normal_train/00365358.png,0,00,easy_clean,0.0033633051,1.0,0.004684994,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,14,Det/images/normal_train/00620333.png,0,06,easy_clean,0.0030504963,1.0,0.0072676233,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,15,Det/images/normal_train/00777745.png,0,08,easy_clean,0.0114787677,1.0,0.0172907781,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,16,Det/images/normal_train/01023909.png,0,00,easy_clean,0.0822531793,1.0,0.0540736073,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,17,Det/images/normal_train/01299445.png,0,03,easy_clean,0.0006619392,1.0,0.0030672832,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,18,Det/images/normal_train/00922328.png,0,02,learnable_hard,0.1271616547,0.99,0.0988406543,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,19,Det/images/normal_train/00716902.png,0,08,easy_clean,0.0215722958,1.0,0.0636430173,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,20,Det/images/normal_train/00843689.png,0,06,easy_clean,0.0004345468,1.0,0.0006397368,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,21,Det/images/normal_train/00934419.png,0,01,easy_clean,0.0505825294,1.0,0.0315641419,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,22,Det/images/normal_train/00378866.png,0,05,easy_clean,0.0009120071,1.0,0.0030414083,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,23,Det/images/normal_train/00993192.png,0,04,easy_clean,0.0121646238,1.0,0.0369641437,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,24,Det/images/normal_train/00517947.png,0,08,learnable_hard,0.0354140423,0.995,0.0536679543,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,25,Det/images/normal_train/00335983.png,0,07,easy_clean,0.0121808455,1.0,0.0152162342,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,26,Det/images/normal_train/00227415.png,0,04,ordinary,0.1249672077,1.0,0.0747592813,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,27,Det/images/normal_train/00479593.png,0,03,easy_clean,0.0008335069,1.0,0.0011616338,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,28,Det/images/normal_train/00369373.png,0,03,easy_clean,0.011683697,1.0,0.0309623466,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,29,Det/images/normal_train/00296093.png,0,01,easy_clean,0.0016672681,1.0,0.0020138071,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,30,Det/images/normal_train/00988325.png,0,07,easy_clean,0.0065260575,1.0,0.0108727947,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,31,Det/images/normal_train/00597093.png,0,03,easy_clean,0.0005331628,1.0,0.0029717695,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,32,Det/images/normal_train/00330494.png,0,00,easy_clean,0.002054835,1.0,0.0023205418,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,33,Det/images/normal_train/00897772.png,0,00,learnable_hard,0.0669239081,0.995,0.065313535,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,34,Det/images/normal_train/00980398.png,0,01,easy_clean,0.0263672218,1.0,0.0462055084,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,35,Det/images/normal_train/00762214.png,0,06,easy_clean,0.0410941708,1.0,0.0635680118,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,36,Det/images/normal_train/01233000.png,0,09,easy_clean,0.0060192732,1.0,0.021556899,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,37,Det/images/normal_train/00455633.png,0,05,ordinary,0.1670171319,1.0,0.0818876364,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,38,Det/images/normal_train/00449896.png,0,03,ordinary,0.1103284112,1.0,0.075741052,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,39,Det/images/normal_train/00890753.png,0,06,easy_clean,0.0018605829,1.0,0.0020766593,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,40,Det/images/normal_train/00268513.png,0,03,easy_clean,0.0162355388,1.0,0.0193198123,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,41,Det/images/normal_train/01202855.png,0,08,learnable_hard,0.1356954447,0.94,0.178418072,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,42,Det/images/normal_train/01006826.png,0,05,easy_clean,0.006278363,1.0,0.0067449721,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,43,Det/images/normal_train/00187949.png,0,03,learnable_hard,0.0801063312,0.99,0.0787382706,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,44,Det/images/normal_train/00708775.png,0,03,easy_clean,0.0035140943,1.0,0.0210314633,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,45,Det/images/normal_train/01201950.png,0,00,easy_clean,0.0540181505,1.0,0.057702472,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,46,Det/images/normal_train/01184963.png,0,04,unstable_boundary,0.5777443592,0.165,0.0875594211,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,47,Det/images/normal_train/00228576.png,0,06,easy_clean,0.0286879704,1.0,0.0261501368,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,48,Det/images/normal_train/00171242.png,0,02,easy_clean,0.053449,1.0,0.0648221898,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,49,Det/images/normal_train/01029424.png,0,09,ordinary,0.156618223,1.0,0.0665299016,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,50,Det/images/normal_train/00872022.png,0,03,easy_clean,0.0156490544,1.0,0.0190873456,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,51,Det/images/normal_train/01271574.png,0,03,easy_clean,0.0025087165,1.0,0.0037555229,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,52,Det/images/normal_train/01027838.png,0,08,easy_clean,0.0048152004,1.0,0.0055962237,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,53,Det/images/normal_train/00887429.png,0,01,easy_clean,0.0010238175,1.0,0.0022525467,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,54,Det/images/normal_train/00895330.png,0,09,easy_clean,0.0070040299,1.0,0.0169212365,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,55,Det/images/normal_train/00614138.png,0,05,ordinary,0.187215579,1.0,0.1341302828,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,56,Det/images/normal_train/00294170.png,0,05,persistent_hard,0.6261933403,0.35,0.1903470902,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,57,Det/images/normal_train/00952674.png,0,09,easy_clean,0.0744311228,1.0,0.0599944471,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,58,Det/images/normal_train/01049266.png,0,08,easy_clean,0.0047109627,1.0,0.0056622079,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,59,Det/images/normal_train/00632131.png,0,09,unstable_boundary,0.5551805607,0.225,0.0827587206,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,60,Det/images/normal_train/00891023.png,0,06,easy_clean,0.0009511288,1.0,0.001697102,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,61,Det/images/normal_train/00458085.png,0,05,easy_clean,0.0266745318,1.0,0.0228464283,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,62,Det/images/normal_train/01294043.png,0,05,ordinary,0.1748748169,1.0,0.0788842844,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,63,Det/images/normal_train/00800541.png,0,05,easy_clean,0.0212815504,1.0,0.0215134126,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,64,Det/images/normal_train/00529974.png,0,03,easy_clean,0.0006567167,1.0,0.0014471903,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,65,Det/images/normal_train/01084355.png,0,01,easy_clean,0.0310668403,1.0,0.0484597856,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,66,Det/images/normal_train/01191244.png,0,09,easy_clean,0.0169291145,1.0,0.0117664231,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,67,Det/images/normal_train/01211542.png,0,04,easy_clean,0.0318292328,1.0,0.0247329963,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,68,Det/images/normal_train/00817010.png,0,07,easy_clean,0.0126857983,1.0,0.013620329,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,69,Det/images/normal_train/01115506.png,0,00,learnable_hard,0.1567510623,0.97,0.1342107742,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,70,Det/images/normal_train/01089181.png,0,01,easy_clean,0.0027911394,1.0,0.0060142945,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,71,Det/images/normal_train/01114584.png,0,04,easy_clean,0.0535797507,1.0,0.0630834725,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,72,Det/images/normal_train/00545805.png,0,07,easy_clean,0.0029443702,1.0,0.0044860828,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,73,Det/images/normal_train/00973364.png,0,05,easy_clean,0.0024683271,1.0,0.0038498717,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,74,Det/images/normal_train/00497558.png,0,01,learnable_hard,0.0933802225,0.99,0.0791471159,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,75,Det/images/normal_train/00948540.png,0,07,learnable_hard,0.0825552121,0.99,0.0880248447,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,76,Det/images/normal_train/00366048.png,0,02,easy_clean,0.0083042861,1.0,0.0094361445,normal_replay,GapCritical-Global
RUN_035,TRIAD_012,A04_GapCritical-Global_B3000,R1,1343723075,358501163,77,Det/images/normal_train/01115403.png,0,00,easy_clean,0.0194436879,1.0,0.0237322845,normal_replay,GapCritical-Global
