group,class_name,img_rel_path,score
correct_high_conf,Deformation,val/Deformation/00142822.png,1.0
correct_high_conf,Deformation,val/Deformation/00143063.png,1.0
correct_high_conf,Deformation,val/Deformation/00143694.png,1.0
correct_high_conf,Deformation,val/Deformation/00148267.png,1.0
correct_high_conf,Deformation,val/Deformation/00293552.png,1.0
correct_high_conf,Deformation,val/Deformation/00293732.png,1.0
correct_high_conf,Deformation,val/Deformation/00390033.png,1.0
correct_high_conf,Deformation,val/Deformation/00393368.png,1.0
correct_high_conf,Deformation,val/Deformation/00409806.png,1.0
correct_high_conf,Deformation,val/Deformation/00435920.png,1.0
correct_high_conf,Deformation,val/Deformation/00446440.png,1.0
correct_high_conf,Deformation,val/Deformation/00450230.png,1.0
correct_high_conf,Deformation,val/Deformation/00468127.png,1.0
correct_high_conf,Deformation,val/Deformation/00483587.png,1.0
correct_high_conf,Deformation,val/Deformation/00507383.png,1.0
correct_high_conf,Deformation,val/Deformation/00507387.png,1.0
correct_high_conf,Deformation,val/Deformation/00507540.png,1.0
correct_high_conf,Deformation,val/Deformation/00507714.png,1.0
correct_high_conf,Deformation,val/Deformation/00508075.png,1.0
correct_high_conf,Deformation,val/Deformation/00508744.png,1.0
correct_low_conf,Deformation,val/Deformation/00143886.png,0.5023514628410339
correct_low_conf,Deformation,val/Deformation/00448987.png,0.6084685325622559
correct_low_conf,Deformation,val/Deformation/00034895.png,0.6377838253974915
correct_low_conf,Deformation,val/Deformation/00283534.png,0.6801964044570923
correct_low_conf,Deformation,val/Deformation/00143271.png,0.721615731716156
correct_low_conf,Deformation,val/Deformation/00513530.png,0.7614589333534241
correct_low_conf,Deformation,val/Deformation/00143707.png,0.7621381878852844
correct_low_conf,Deformation,val/Deformation/00163786.png,0.8977733254432678
correct_low_conf,Deformation,val/Deformation/00040551.png,0.8993229269981384
correct_low_conf,Deformation,val/Deformation/00397175.png,0.9168869853019714
correct_low_conf,Deformation,val/Deformation/00169399.png,0.9216978549957275
correct_low_conf,Deformation,val/Deformation/00033709.png,0.9521021246910095
correct_low_conf,Deformation,val/Deformation/00480910.png,0.9553426504135132
correct_low_conf,Deformation,val/Deformation/00033858.png,0.9666990041732788
correct_low_conf,Deformation,val/Deformation/00291949.png,0.9692966341972351
correct_low_conf,Deformation,val/Deformation/00510747.png,0.9708958268165588
correct_low_conf,Deformation,val/Deformation/00468784.png,0.9772055745124817
correct_low_conf,Deformation,val/Deformation/00145224.png,0.9776186943054199
correct_low_conf,Deformation,val/Deformation/00293133.png,0.9780691862106323
correct_low_conf,Deformation,val/Deformation/00000077.png,0.9795900583267212
correct_high_conf,DepositAttachment,val/DepositAttachment/00147619.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00156739.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00262559.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00136911.png,0.9999996423721313
correct_high_conf,DepositAttachment,val/DepositAttachment/00148482.png,0.9999996423721313
correct_high_conf,DepositAttachment,val/DepositAttachment/00439033.png,0.9999992847442627
correct_high_conf,DepositAttachment,val/DepositAttachment/00293108.png,0.9999964237213135
correct_high_conf,DepositAttachment,val/DepositAttachment/00142859.png,0.9999936819076538
correct_high_conf,DepositAttachment,val/DepositAttachment/00018572.png,0.9999903440475464
correct_high_conf,DepositAttachment,val/DepositAttachment/00482184.png,0.9999758005142212
correct_high_conf,DepositAttachment,val/DepositAttachment/00420953.png,0.9999700784683228
correct_high_conf,DepositAttachment,val/DepositAttachment/00143012.png,0.9999644756317139
correct_high_conf,DepositAttachment,val/DepositAttachment/00160698.png,0.9999393224716187
correct_high_conf,DepositAttachment,val/DepositAttachment/00510893.png,0.9999306201934814
correct_high_conf,DepositAttachment,val/DepositAttachment/00462130.png,0.9998904466629028
correct_high_conf,DepositAttachment,val/DepositAttachment/00311125.png,0.9998713731765747
correct_high_conf,DepositAttachment,val/DepositAttachment/00155380.png,0.9998642206192017
correct_high_conf,DepositAttachment,val/DepositAttachment/00435850.png,0.9998499155044556
correct_high_conf,DepositAttachment,val/DepositAttachment/00143140.png,0.9998273849487305
correct_high_conf,DepositAttachment,val/DepositAttachment/00133462.png,0.9998106360435486
correct_low_conf,DepositAttachment,val/DepositAttachment/00160346.png,0.42663559317588806
correct_low_conf,DepositAttachment,val/DepositAttachment/00286611.png,0.48813295364379883
correct_low_conf,DepositAttachment,val/DepositAttachment/00146045.png,0.5309116244316101
correct_low_conf,DepositAttachment,val/DepositAttachment/00508632.png,0.5390303730964661
correct_low_conf,DepositAttachment,val/DepositAttachment/00510444.png,0.5415839552879333
correct_low_conf,DepositAttachment,val/DepositAttachment/00308757.png,0.5588961839675903
correct_low_conf,DepositAttachment,val/DepositAttachment/00017222.png,0.5789122581481934
correct_low_conf,DepositAttachment,val/DepositAttachment/00415055.png,0.5827004313468933
correct_low_conf,DepositAttachment,val/DepositAttachment/00383314.png,0.6675636172294617
correct_low_conf,DepositAttachment,val/DepositAttachment/00305172.png,0.6855266690254211
correct_low_conf,DepositAttachment,val/DepositAttachment/00437885.png,0.7158647775650024
correct_low_conf,DepositAttachment,val/DepositAttachment/00319754.png,0.7191560864448547
correct_low_conf,DepositAttachment,val/DepositAttachment/00417228.png,0.7447847723960876
correct_low_conf,DepositAttachment,val/DepositAttachment/00438871.png,0.7729082107543945
correct_low_conf,DepositAttachment,val/DepositAttachment/00417918.png,0.7738228440284729
correct_low_conf,DepositAttachment,val/DepositAttachment/00147796.png,0.8624861836433411
correct_low_conf,DepositAttachment,val/DepositAttachment/00450526.png,0.8649070262908936
correct_low_conf,DepositAttachment,val/DepositAttachment/00306546.png,0.8653008341789246
correct_low_conf,DepositAttachment,val/DepositAttachment/00477380.png,0.9141416549682617
correct_low_conf,DepositAttachment,val/DepositAttachment/00269950.png,0.9278988242149353
correct_high_conf,JointAnomaly,val/JointAnomaly/00170584.png,0.9999998807907104
correct_high_conf,JointAnomaly,val/JointAnomaly/00131867.png,0.9999949932098389
correct_high_conf,JointAnomaly,val/JointAnomaly/00028598.png,0.9999897480010986
correct_high_conf,JointAnomaly,val/JointAnomaly/00003967.png,0.999919056892395
correct_high_conf,JointAnomaly,val/JointAnomaly/00429774.png,0.9998428821563721
correct_high_conf,JointAnomaly,val/JointAnomaly/00500391.png,0.9994677901268005
correct_high_conf,JointAnomaly,val/JointAnomaly/00153899.png,0.9994357228279114
correct_high_conf,JointAnomaly,val/JointAnomaly/00034447.png,0.9993738532066345
correct_high_conf,JointAnomaly,val/JointAnomaly/00347510.png,0.9992578625679016
correct_high_conf,JointAnomaly,val/JointAnomaly/00387114.png,0.9989891648292542
correct_high_conf,JointAnomaly,val/JointAnomaly/00400570.png,0.9985641837120056
correct_high_conf,JointAnomaly,val/JointAnomaly/00012928.png,0.998485267162323
correct_high_conf,JointAnomaly,val/JointAnomaly/00141641.png,0.9982656836509705
correct_high_conf,JointAnomaly,val/JointAnomaly/00148078.png,0.9982157945632935
correct_high_conf,JointAnomaly,val/JointAnomaly/00027656.png,0.9980826377868652
correct_high_conf,JointAnomaly,val/JointAnomaly/00023523.png,0.9978233575820923
