group,class_name,img_rel_path,score
correct_high_conf,Abnormal,val/Abnormal/00041477.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00130467.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00142705.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00142822.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00160166.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00434283.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00032297.png,0.9999998807907104
correct_high_conf,Abnormal,val/Abnormal/00285207.png,0.9999998807907104
correct_high_conf,Abnormal,val/Abnormal/00306940.png,0.9999998807907104
correct_high_conf,Abnormal,val/Abnormal/00308757.png,0.9999998807907104
correct_high_conf,Abnormal,val/Abnormal/00344062.png,0.9999998807907104
correct_high_conf,Abnormal,val/Abnormal/00439930.png,0.9999997615814209
correct_high_conf,Abnormal,val/Abnormal/00450335.png,0.9999997615814209
correct_high_conf,Abnormal,val/Abnormal/00143273.png,0.9999996423721313
correct_high_conf,Abnormal,val/Abnormal/00305952.png,0.9999996423721313
correct_high_conf,Abnormal,val/Abnormal/00418502.png,0.9999996423721313
correct_high_conf,Abnormal,val/Abnormal/00434127.png,0.9999996423721313
correct_high_conf,Abnormal,val/Abnormal/00040135.png,0.9999995231628418
correct_high_conf,Abnormal,val/Abnormal/00003967.png,0.9999994039535522
correct_high_conf,Abnormal,val/Abnormal/00033227.png,0.9999994039535522
correct_low_conf,Abnormal,val/Abnormal/00313006.png,0.5333624482154846
correct_low_conf,Abnormal,val/Abnormal/00309016.png,0.5357789397239685
correct_low_conf,Abnormal,val/Abnormal/00393409.png,0.5382394194602966
correct_low_conf,Abnormal,val/Abnormal/00420953.png,0.5751251578330994
correct_low_conf,Abnormal,val/Abnormal/00464705.png,0.5779470801353455
correct_low_conf,Abnormal,val/Abnormal/00020415.png,0.5834609866142273
correct_low_conf,Abnormal,val/Abnormal/00436015.png,0.5856426954269409
correct_low_conf,Abnormal,val/Abnormal/00382730.png,0.5870581269264221
correct_low_conf,Abnormal,val/Abnormal/00499579.png,0.6075380444526672
correct_low_conf,Abnormal,val/Abnormal/00026505.png,0.6243273019790649
correct_low_conf,Abnormal,val/Abnormal/00387359.png,0.6331653594970703
correct_low_conf,Abnormal,val/Abnormal/00424488.png,0.6356850266456604
correct_low_conf,Abnormal,val/Abnormal/00426169.png,0.6364630460739136
correct_low_conf,Abnormal,val/Abnormal/00464210.png,0.6373364329338074
correct_low_conf,Abnormal,val/Abnormal/00436708.png,0.6450631022453308
correct_low_conf,Abnormal,val/Abnormal/00009048.png,0.6472086310386658
correct_low_conf,Abnormal,val/Abnormal/00498567.png,0.6550440192222595
correct_low_conf,Abnormal,val/Abnormal/00511165.png,0.6703024506568909
correct_low_conf,Abnormal,val/Abnormal/00504287.png,0.6720791459083557
correct_low_conf,Abnormal,val/Abnormal/00466555.png,0.6909621357917786
correct_high_conf,Normal,val/Normal/00038550.png,0.9998630285263062
correct_high_conf,Normal,val/Normal/00330269.png,0.9997866749763489
