group,class_name,img_rel_path,score
correct_high_conf,Abnormal,val/Abnormal/00003967.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00005720.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00005935.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00007851.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00011240.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00012250.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00025417.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00029520.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00032651.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00034615.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00035714.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00040135.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00041477.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00130462.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00130467.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00138122.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00138573.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00141641.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00142705.png,1.0
correct_high_conf,Abnormal,val/Abnormal/00142822.png,1.0
correct_low_conf,Abnormal,val/Abnormal/00026505.png,0.5132138133049011
correct_low_conf,Abnormal,val/Abnormal/00354515.png,0.545973002910614
correct_low_conf,Abnormal,val/Abnormal/00464617.png,0.5622652173042297
correct_low_conf,Abnormal,val/Abnormal/00034454.png,0.57851642370224
correct_low_conf,Abnormal,val/Abnormal/00142551.png,0.5901663899421692
correct_low_conf,Abnormal,val/Abnormal/00499579.png,0.610289454460144
correct_low_conf,Abnormal,val/Abnormal/00301178.png,0.6181096434593201
correct_low_conf,Abnormal,val/Abnormal/00016229.png,0.6518959999084473
correct_low_conf,Abnormal,val/Abnormal/00482184.png,0.7230202555656433
correct_low_conf,Abnormal,val/Abnormal/00321928.png,0.7371945381164551
correct_low_conf,Abnormal,val/Abnormal/00004815.png,0.7387429475784302
correct_low_conf,Abnormal,val/Abnormal/00464705.png,0.753441333770752
correct_low_conf,Abnormal,val/Abnormal/00322275.png,0.7586556077003479
correct_low_conf,Abnormal,val/Abnormal/00147722.png,0.7615371942520142
correct_low_conf,Abnormal,val/Abnormal/00313006.png,0.7720127105712891
correct_low_conf,Abnormal,val/Abnormal/00326764.png,0.7852259278297424
correct_low_conf,Abnormal,val/Abnormal/00468784.png,0.7895767092704773
correct_low_conf,Abnormal,val/Abnormal/00466328.png,0.797959566116333
correct_low_conf,Abnormal,val/Abnormal/00296567.png,0.8001874685287476
correct_low_conf,Abnormal,val/Abnormal/00467064.png,0.8035987019538879
correct_high_conf,Normal,val/Normal/00460021.png,0.9999885559082031
correct_high_conf,Normal,val/Normal/00282687.png,0.9999831914901733
correct_high_conf,Normal,val/Normal/00282238.png,0.9999755620956421
correct_high_conf,Normal,val/Normal/00446800.png,0.9999699592590332
correct_high_conf,Normal,val/Normal/00365160.png,0.9999685287475586
correct_high_conf,Normal,val/Normal/00367323.png,0.9999357461929321
correct_high_conf,Normal,val/Normal/00360613.png,0.9997588992118835
correct_high_conf,Normal,val/Normal/00323239.png,0.9997401833534241
correct_high_conf,Normal,val/Normal/00413042.png,0.9996768236160278
correct_high_conf,Normal,val/Normal/00353677.png,0.9996297359466553
correct_high_conf,Normal,val/Normal/00322100.png,0.9995657801628113
correct_high_conf,Normal,val/Normal/00484102.png,0.999386191368103
correct_high_conf,Normal,val/Normal/00512917.png,0.9993849992752075
correct_high_conf,Normal,val/Normal/00267471.png,0.9992777705192566
correct_high_conf,Normal,val/Normal/00339446.png,0.9992198944091797
correct_high_conf,Normal,val/Normal/00269978.png,0.9991057515144348
correct_high_conf,Normal,val/Normal/00376799.png,0.9990712404251099
correct_high_conf,Normal,val/Normal/00334871.png,0.9990115165710449
correct_high_conf,Normal,val/Normal/00287931.png,0.9988502264022827
correct_high_conf,Normal,val/Normal/00314324.png,0.998715877532959
correct_low_conf,Normal,val/Normal/00346933.png,0.5043624043464661
correct_low_conf,Normal,val/Normal/00448135.png,0.5063579082489014
correct_low_conf,Normal,val/Normal/00345289.png,0.5224165320396423
correct_low_conf,Normal,val/Normal/00339297.png,0.5452871918678284
correct_low_conf,Normal,val/Normal/00456807.png,0.5965436697006226
correct_low_conf,Normal,val/Normal/00461903.png,0.6091700196266174
correct_low_conf,Normal,val/Normal/00000467.png,0.6254125237464905
correct_low_conf,Normal,val/Normal/00131481.png,0.6462119817733765
correct_low_conf,Normal,val/Normal/00034103.png,0.6754149794578552
correct_low_conf,Normal,val/Normal/00315236.png,0.702825129032135
correct_low_conf,Normal,val/Normal/00417809.png,0.704860508441925
correct_low_conf,Normal,val/Normal/00495675.png,0.7677963376045227
correct_low_conf,Normal,val/Normal/00463103.png,0.7821910381317139
correct_low_conf,Normal,val/Normal/00272737.png,0.7865167260169983
correct_low_conf,Normal,val/Normal/00290825.png,0.793846070766449
correct_low_conf,Normal,val/Normal/00470969.png,0.860890805721283
correct_low_conf,Normal,val/Normal/00365613.png,0.8635872006416321
correct_low_conf,Normal,val/Normal/00392218.png,0.8640679121017456
correct_low_conf,Normal,val/Normal/00315508.png,0.8661758899688721
correct_low_conf,Normal,val/Normal/00365919.png,0.8729891777038574
wrong_high_conf,Abnormal,val/Abnormal/00381217.png,0.9907827973365784
wrong_high_conf,Abnormal,val/Abnormal/00320226.png,0.9772960543632507
wrong_high_conf,Abnormal,val/Abnormal/00513530.png,0.9743005633354187
wrong_high_conf,Abnormal,val/Abnormal/00409812.png,0.9465124011039734
wrong_high_conf,Abnormal,val/Abnormal/00388524.png,0.9406546950340271
wrong_high_conf,Abnormal,val/Abnormal/00397175.png,0.9062286615371704
wrong_high_conf,Abnormal,val/Abnormal/00309016.png,0.7906447649002075
wrong_high_conf,Abnormal,val/Abnormal/00328810.png,0.7571054100990295
wrong_high_conf,Abnormal,val/Abnormal/00286595.png,0.7438000440597534
wrong_high_conf,Abnormal,val/Abnormal/00426020.png,0.6970639228820801
wrong_high_conf,Abnormal,val/Abnormal/00339967.png,0.6775838136672974
wrong_high_conf,Abnormal,val/Abnormal/00143886.png,0.6611206531524658
