group,class_name,img_rel_path,score
correct_high_conf,Deformation,val/Deformation/00136261.png,1.0
correct_high_conf,Deformation,val/Deformation/00142822.png,1.0
correct_high_conf,Deformation,val/Deformation/00143063.png,1.0
correct_high_conf,Deformation,val/Deformation/00143646.png,1.0
correct_high_conf,Deformation,val/Deformation/00143694.png,1.0
correct_high_conf,Deformation,val/Deformation/00148267.png,1.0
correct_high_conf,Deformation,val/Deformation/00293552.png,1.0
correct_high_conf,Deformation,val/Deformation/00293732.png,1.0
correct_high_conf,Deformation,val/Deformation/00372380.png,1.0
correct_high_conf,Deformation,val/Deformation/00393368.png,1.0
correct_high_conf,Deformation,val/Deformation/00409806.png,1.0
correct_high_conf,Deformation,val/Deformation/00446440.png,1.0
correct_high_conf,Deformation,val/Deformation/00483587.png,1.0
correct_high_conf,Deformation,val/Deformation/00507387.png,1.0
correct_high_conf,Deformation,val/Deformation/00507540.png,1.0
correct_high_conf,Deformation,val/Deformation/00507714.png,1.0
correct_high_conf,Deformation,val/Deformation/00508075.png,1.0
correct_high_conf,Deformation,val/Deformation/00508744.png,1.0
correct_high_conf,Deformation,val/Deformation/00510773.png,1.0
correct_high_conf,Deformation,val/Deformation/00519308.png,1.0
correct_low_conf,Deformation,val/Deformation/00397175.png,0.5588219165802002
correct_low_conf,Deformation,val/Deformation/00416204.png,0.6415106654167175
correct_low_conf,Deformation,val/Deformation/00409812.png,0.6616373658180237
correct_low_conf,Deformation,val/Deformation/00040551.png,0.6858218312263489
correct_low_conf,Deformation,val/Deformation/00000077.png,0.8045045733451843
correct_low_conf,Deformation,val/Deformation/00143274.png,0.8699390292167664
correct_low_conf,Deformation,val/Deformation/00034895.png,0.8863605856895447
correct_low_conf,Deformation,val/Deformation/00498567.png,0.899193525314331
correct_low_conf,Deformation,val/Deformation/00033708.png,0.9044793248176575
correct_low_conf,Deformation,val/Deformation/00468784.png,0.9109054207801819
correct_low_conf,Deformation,val/Deformation/00391286.png,0.9152398705482483
correct_low_conf,Deformation,val/Deformation/00143886.png,0.9255936741828918
correct_low_conf,Deformation,val/Deformation/00322082.png,0.9312290549278259
correct_low_conf,Deformation,val/Deformation/00040558.png,0.9428407549858093
correct_low_conf,Deformation,val/Deformation/00015816.png,0.950509786605835
correct_low_conf,Deformation,val/Deformation/00033714.png,0.9627804756164551
correct_low_conf,Deformation,val/Deformation/00143793.png,0.9668272733688354
correct_low_conf,Deformation,val/Deformation/00447600.png,0.9759701490402222
correct_low_conf,Deformation,val/Deformation/00160669.png,0.9769874811172485
correct_low_conf,Deformation,val/Deformation/00148047.png,0.9806273579597473
correct_high_conf,DepositAttachment,val/DepositAttachment/00143012.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00262559.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00311125.png,1.0
correct_high_conf,DepositAttachment,val/DepositAttachment/00148482.png,0.9999995231628418
correct_high_conf,DepositAttachment,val/DepositAttachment/00165262.png,0.9999994039535522
correct_high_conf,DepositAttachment,val/DepositAttachment/00462130.png,0.9999990463256836
correct_high_conf,DepositAttachment,val/DepositAttachment/00420953.png,0.9999988079071045
correct_high_conf,DepositAttachment,val/DepositAttachment/00156739.png,0.9999984502792358
correct_high_conf,DepositAttachment,val/DepositAttachment/00333782.png,0.9999960660934448
correct_high_conf,DepositAttachment,val/DepositAttachment/00400236.png,0.999994158744812
correct_high_conf,DepositAttachment,val/DepositAttachment/00439033.png,0.9999887943267822
correct_high_conf,DepositAttachment,val/DepositAttachment/00147619.png,0.9999866485595703
correct_high_conf,DepositAttachment,val/DepositAttachment/00165825.png,0.9999810457229614
correct_high_conf,DepositAttachment,val/DepositAttachment/00165233.png,0.9999576807022095
correct_high_conf,DepositAttachment,val/DepositAttachment/00136911.png,0.9999406337738037
correct_high_conf,DepositAttachment,val/DepositAttachment/00415055.png,0.9998589754104614
correct_high_conf,DepositAttachment,val/DepositAttachment/00510893.png,0.9998346567153931
correct_high_conf,DepositAttachment,val/DepositAttachment/00293108.png,0.999826967716217
correct_high_conf,DepositAttachment,val/DepositAttachment/00478715.png,0.9997889399528503
correct_high_conf,DepositAttachment,val/DepositAttachment/00143140.png,0.9995811581611633
