run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,1,Det/images/normal_train/01216387.png,0,01,learnable_hard,0.9413534293,0.01,0.07869876,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,2,Det/images/normal_train/00937251.png,0,05,learnable_hard,0.9333969331,0.04,0.1202344228,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,3,Det/images/normal_train/01053006.png,0,05,learnable_hard,0.9235058038,0.02,0.1102474157,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,4,Det/images/normal_train/00985907.png,0,03,learnable_hard,0.918637111,0.055,0.1607123928,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,5,Det/images/normal_train/00425742.png,0,02,learnable_hard,0.9167124546,0.07,0.2199348874,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,6,Det/images/normal_train/00697452.png,0,05,learnable_hard,0.9130080451,0.015,0.1157031578,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,7,Det/images/normal_train/00870613.png,0,08,learnable_hard,0.8995214947,0.05,0.1357991501,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,8,Det/images/normal_train/00870660.png,0,08,learnable_hard,0.8971871777,0.02,0.1136122107,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,9,Det/images/normal_train/01221537.png,0,02,learnable_hard,0.8958994478,0.01,0.0944451589,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,10,Det/images/normal_train/00413831.png,0,08,learnable_hard,0.8926967252,0.025,0.115536869,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,11,Det/images/normal_train/00924148.png,0,07,learnable_hard,0.8907706197,0.04,0.1421015631,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,12,Det/images/normal_train/00658227.png,0,02,learnable_hard,0.8898353041,0.04,0.1475907564,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,13,Det/images/normal_train/01088455.png,0,00,learnable_hard,0.8874208572,0.065,0.1841863871,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,14,Det/images/normal_train/00203926.png,0,00,learnable_hard,0.8841389504,0.055,0.1614394241,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,15,Det/images/normal_train/01001192.png,0,05,learnable_hard,0.8837426612,0.05,0.1553257011,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,16,Det/images/normal_train/00237009.png,0,06,learnable_hard,0.882644407,0.015,0.1122186,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,17,Det/images/normal_train/00839443.png,0,06,learnable_hard,0.8820925751,0.06,0.1440726466,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,18,Det/images/normal_train/00622519.png,0,02,learnable_hard,0.8805236048,0.02,0.1156494858,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,19,Det/images/normal_train/00786557.png,0,03,learnable_hard,0.8796986371,0.045,0.1396154219,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,20,Det/images/normal_train/00944600.png,0,05,learnable_hard,0.8780197696,0.015,0.1069626832,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,21,Det/images/normal_train/01243947.png,0,00,learnable_hard,0.8766488329,0.055,0.1458115207,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,22,Det/images/normal_train/01101060.png,0,00,learnable_hard,0.8763517909,0.02,0.0905243535,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,23,Det/images/normal_train/01060111.png,0,01,learnable_hard,0.87626755,0.03,0.1052558497,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,24,Det/images/normal_train/01296028.png,0,07,learnable_hard,0.8738223758,0.06,0.1817067769,normal_replay,Confidence-Clean
RUN_046,TRIAD_016,A06_Confidence-Clean_B3000,T,1829910790,1978989517,25,Det/images/normal_train/01232099.png,0,09,learnable_hard,0.8724887848,0.035,0.1179611229,normal_replay,Confidence-Clean
