group,class_name,img_rel_path,score
correct_high_conf,Deformation,val/Deformation/00293552.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00446440.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00507387.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00300842.png,0.9999996423721313
correct_high_conf,Deformation,val/Deformation/00507383.png,0.9999996423721313
correct_high_conf,Deformation,val/Deformation/00508218.png,0.9999996423721313
correct_high_conf,Deformation,val/Deformation/00507540.png,0.9999995231628418
correct_high_conf,Deformation,val/Deformation/00409806.png,0.9999994039535522
correct_high_conf,Deformation,val/Deformation/00293646.png,0.9999974966049194
correct_high_conf,Deformation,val/Deformation/00508744.png,0.9999973773956299
correct_high_conf,Deformation,val/Deformation/00507714.png,0.9999961853027344
correct_high_conf,Deformation,val/Deformation/00143694.png,0.9999953508377075
correct_high_conf,Deformation,val/Deformation/00143063.png,0.9999933242797852
correct_high_conf,Deformation,val/Deformation/00293732.png,0.9999929666519165
correct_high_conf,Deformation,val/Deformation/00519308.png,0.9999905824661255
correct_high_conf,Deformation,val/Deformation/00508952.png,0.9999879598617554
correct_high_conf,Deformation,val/Deformation/00468127.png,0.9999862909317017
correct_high_conf,Deformation,val/Deformation/00142705.png,0.999985933303833
correct_high_conf,Deformation,val/Deformation/00040277.png,0.9999842643737793
correct_high_conf,Deformation,val/Deformation/00148267.png,0.9999833106994629
correct_low_conf,Deformation,val/Deformation/00033708.png,0.24875831604003906
correct_low_conf,Deformation,val/Deformation/00033713.png,0.4616858661174774
correct_low_conf,Deformation,val/Deformation/00169399.png,0.6020799875259399
correct_low_conf,Deformation,val/Deformation/00283534.png,0.620322048664093
correct_low_conf,Deformation,val/Deformation/00498567.png,0.6308765411376953
correct_low_conf,Deformation,val/Deformation/00143274.png,0.7023242115974426
correct_low_conf,Deformation,val/Deformation/00004978.png,0.7377386689186096
correct_low_conf,Deformation,val/Deformation/00037811.png,0.7571520805358887
correct_low_conf,Deformation,val/Deformation/00034895.png,0.7735887765884399
correct_low_conf,Deformation,val/Deformation/00373526.png,0.7789403200149536
correct_low_conf,Deformation,val/Deformation/00143705.png,0.8118242025375366
correct_low_conf,Deformation,val/Deformation/00163786.png,0.8246257901191711
correct_low_conf,Deformation,val/Deformation/00040558.png,0.8259029388427734
correct_low_conf,Deformation,val/Deformation/00390410.png,0.8351855874061584
correct_low_conf,Deformation,val/Deformation/00033858.png,0.8465345501899719
correct_low_conf,Deformation,val/Deformation/00392604.png,0.8799958825111389
correct_low_conf,Deformation,val/Deformation/00452699.png,0.881298303604126
correct_low_conf,Deformation,val/Deformation/00397175.png,0.8886184692382812
correct_low_conf,Deformation,val/Deformation/00424763.png,0.9091927409172058
correct_low_conf,Deformation,val/Deformation/00000876.png,0.926418662071228
correct_high_conf,DepositAttachment,val/DepositAttachment/00262559.png,0.9998908042907715
correct_high_conf,DepositAttachment,val/DepositAttachment/00147619.png,0.9967737793922424
correct_high_conf,DepositAttachment,val/DepositAttachment/00165262.png,0.9911907911300659
correct_high_conf,DepositAttachment,val/DepositAttachment/00515273.png,0.9906949996948242
correct_high_conf,DepositAttachment,val/DepositAttachment/00462130.png,0.9893729090690613
correct_high_conf,DepositAttachment,val/DepositAttachment/00148482.png,0.9872322082519531
correct_high_conf,DepositAttachment,val/DepositAttachment/00136911.png,0.9844887256622314
correct_high_conf,DepositAttachment,val/DepositAttachment/00143012.png,0.9683014154434204
correct_high_conf,DepositAttachment,val/DepositAttachment/00160698.png,0.965352475643158
correct_high_conf,DepositAttachment,val/DepositAttachment/00133462.png,0.9650448560714722
correct_high_conf,DepositAttachment,val/DepositAttachment/00165825.png,0.9635621309280396
correct_high_conf,DepositAttachment,val/DepositAttachment/00167121.png,0.9519917964935303
correct_high_conf,DepositAttachment,val/DepositAttachment/00333782.png,0.9440780282020569
correct_high_conf,DepositAttachment,val/DepositAttachment/00417918.png,0.9400380253791809
correct_high_conf,DepositAttachment,val/DepositAttachment/00385152.png,0.9223291873931885
correct_high_conf,DepositAttachment,val/DepositAttachment/00439033.png,0.9152339696884155
correct_high_conf,DepositAttachment,val/DepositAttachment/00148597.png,0.915137529373169
correct_high_conf,DepositAttachment,val/DepositAttachment/00156739.png,0.9086278080940247
correct_high_conf,DepositAttachment,val/DepositAttachment/00448129.png,0.9064094424247742
