row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
406,00335759,val,Normal,3,val/Normal/00335759.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00335759.png,Deformation,0,0,1,0.9994128942489624,Normal,0.0004971078597009182,DepositAttachment,8.430550951743498e-05,0.9989157863892615,0.005232264335195627,0.0029201823263977763,0.0004971078597009182,0.9995028921402991,0.9995028921402991,480,576,0.833333,406,"[""Deformation"", ""Normal"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly""]","[0.9994128942489624, 0.0004971078597009182, 8.430550951743498e-05, 3.683156364786555e-06, 1.017519025481306e-06]","{""Deformation"": 0.9994128942489624, ""DepositAttachment"": 8.430550951743498e-05, ""JointAnomaly"": 1.017519025481306e-06, ""Normal"": 0.0004971078597009182, ""Roots"": 9.350476943836838e-07, ""WallDamage"": 3.683156364786555e-06}"
364,00016640,val,Normal,3,val/Normal/00016640.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00016640.png,WallDamage,5,0,1,0.9848175644874573,DepositAttachment,0.013893119990825653,JointAnomaly,0.000878254824783653,0.9709244444966316,0.08404894056731232,0.04690860688099122,0.00036147600621916354,0.9996385239937808,0.9996385239937808,720,576,1.25,364,"[""WallDamage"", ""DepositAttachment"", ""JointAnomaly"", ""Normal"", ""Roots""]","[0.9848175644874573, 0.013893119990825653, 0.000878254824783653, 0.00036147600621916354, 2.967897307826206e-05]","{""Deformation"": 1.9892784621333703e-05, ""DepositAttachment"": 0.013893119990825653, ""JointAnomaly"": 0.000878254824783653, ""Normal"": 0.00036147600621916354, ""Roots"": 2.967897307826206e-05, ""WallDamage"": 0.9848175644874573}"
718,00508893,val,WallDamage,5,val/WallDamage/00508893.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00508893.png,DepositAttachment,1,0,1,0.9801745414733887,Deformation,0.01957441121339798,WallDamage,0.00017196904809679836,0.9606001302599907,0.09893508256973008,0.055216720920891436,3.581745477276854e-05,0.9999641825452272,0.9999641825452272,480,576,0.833333,718,"[""DepositAttachment"", ""Deformation"", ""WallDamage"", ""JointAnomaly"", ""Normal""]","[0.9801745414733887, 0.01957441121339798, 0.00017196904809679836, 3.630306673585437e-05, 3.581745477276854e-05]","{""Deformation"": 0.01957441121339798, ""DepositAttachment"": 0.9801745414733887, ""JointAnomaly"": 3.630306673585437e-05, ""Normal"": 3.581745477276854e-05, ""Roots"": 6.937659236427862e-06, ""WallDamage"": 0.00017196904809679836}"
447,00439924,val,Normal,3,val/Normal/00439924.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00439924.png,Roots,4,0,1,0.9728792905807495,JointAnomaly,0.01073702797293663,DepositAttachment,0.009936502203345299,0.9621422626078129,0.1551270697547103,0.08657806609586041,0.0003146731178276241,0.9996853268821724,0.9996853268821724,352,288,1.222222,447,"[""Roots"", ""JointAnomaly"", ""DepositAttachment"", ""WallDamage"", ""Normal""]","[0.9728792905807495, 0.01073702797293663, 0.009936502203345299, 0.006119142286479473, 0.0003146731178276241]","{""Deformation"": 1.3357413081394043e-05, ""DepositAttachment"": 0.009936502203345299, ""JointAnomaly"": 0.01073702797293663, ""Normal"": 0.0003146731178276241, ""Roots"": 0.9728792905807495, ""WallDamage"": 0.006119142286479473}"
126,00034454,val,DepositAttachment,1,val/DepositAttachment/00034454.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00034454.png,Normal,3,0,1,0.9727899432182312,WallDamage,0.018011879175901413,JointAnomaly,0.00611466309055686,0.9547780640423298,0.15114629733966678,0.08435635470914254,0.9727899432182312,0.0272100567817688,0.0272100567817688,720,576,1.25,126,"[""Normal"", ""WallDamage"", ""JointAnomaly"", ""DepositAttachment"", ""Roots""]","[0.9727899432182312, 0.018011879175901413, 0.00611466309055686, 0.001770667266100645, 0.0008302390342578292]","{""Deformation"": 0.00048256467562168837, ""DepositAttachment"": 0.001770667266100645, ""JointAnomaly"": 0.00611466309055686, ""Normal"": 0.9727899432182312, ""Roots"": 0.0008302390342578292, ""WallDamage"": 0.018011879175901413}"
431,00390345,val,Normal,3,val/Normal/00390345.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00390345.png,Deformation,0,0,1,0.9633797407150269,Normal,0.026254141703248024,WallDamage,0.008835243061184883,0.9371255990117788,0.18445550139681227,0.10294657545539936,0.026254141703248024,0.973745858296752,0.973745858296752,352,288,1.222222,431,"[""Deformation"", ""Normal"", ""WallDamage"", ""DepositAttachment"", ""Roots""]","[0.9633797407150269, 0.026254141703248024, 0.008835243061184883, 0.0010447793174535036, 0.00034945199149660766]","{""Deformation"": 0.9633797407150269, ""DepositAttachment"": 0.0010447793174535036, ""JointAnomaly"": 0.00013669121835846454, ""Normal"": 0.026254141703248024, ""Roots"": 0.00034945199149660766, ""WallDamage"": 0.008835243061184883}"
611,00040357,val,WallDamage,5,val/WallDamage/00040357.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00040357.png,Deformation,0,0,1,0.9612787961959839,Normal,0.03779652714729309,DepositAttachment,0.00089028081856668,0.9234822690486908,0.16838368772773518,0.09397672545873585,0.03779652714729309,0.9622034728527069,0.9622034728527069,720,576,1.25,611,"[""Deformation"", ""Normal"", ""DepositAttachment"", ""JointAnomaly"", ""WallDamage""]","[0.9612787961959839, 0.03779652714729309, 0.00089028081856668, 3.152865610900335e-05, 2.515778533052071e-06]","{""Deformation"": 0.9612787961959839, ""DepositAttachment"": 0.00089028081856668, ""JointAnomaly"": 3.152865610900335e-05, ""Normal"": 0.03779652714729309, ""Roots"": 3.734638198693574e-07, ""WallDamage"": 2.515778533052071e-06}"
284,00303511,val,JointAnomaly,2,val/JointAnomaly/00303511.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\JointAnomaly\00303511.png,WallDamage,5,0,1,0.9588582515716553,JointAnomaly,0.024419231340289116,Roots,0.01320317480713129,0.9344390202313662,0.20804155664151117,0.11611020352589059,0.0035069126170128584,0.9964930873829871,0.9964930873829871,352,288,1.222222,284,"[""WallDamage"", ""JointAnomaly"", ""Roots"", ""Normal"", ""DepositAttachment""]","[0.9588582515716553, 0.024419231340289116, 0.01320317480713129, 0.0035069126170128584, 1.0988955182256177e-05]","{""Deformation"": 1.5081200217537116e-06, ""DepositAttachment"": 1.0988955182256177e-05, ""JointAnomaly"": 0.024419231340289116, ""Normal"": 0.0035069126170128584, ""Roots"": 0.01320317480713129, ""WallDamage"": 0.9588582515716553}"
688,00463949,val,WallDamage,5,val/WallDamage/00463949.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00463949.png,DepositAttachment,1,0,1,0.9577008485794067,WallDamage,0.03696770966053009,JointAnomaly,0.004500503186136484,0.9207331389188766,0.19410832123692345,0.10833391678435013,0.00031842387397773564,0.9996815761260223,0.9996815761260223,352,288,1.222222,688,"[""DepositAttachment"", ""WallDamage"", ""JointAnomaly"", ""Roots"", ""Normal""]","[0.9577008485794067, 0.03696770966053009, 0.004500503186136484, 0.000504508032463491, 0.00031842387397773564]","{""Deformation"": 8.096100827970076e-06, ""DepositAttachment"": 0.9577008485794067, ""JointAnomaly"": 0.004500503186136484, ""Normal"": 0.00031842387397773564, ""Roots"": 0.000504508032463491, ""WallDamage"": 0.03696770966053009}"
663,00397645,val,WallDamage,5,val/WallDamage/00397645.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00397645.png,DepositAttachment,1,0,1,0.9565116167068481,Normal,0.012880105525255203,WallDamage,0.01019891258329153,0.9436315111815929,0.23987928421143417,0.13387917760790824,0.012880105525255203,0.9871198944747448,0.9871198944747448,352,288,1.222222,663,"[""DepositAttachment"", ""Normal"", ""WallDamage"", ""Roots"", ""JointAnomaly""]","[0.9565116167068481, 0.012880105525255203, 0.01019891258329153, 0.010117044672369957, 0.010100443847477436]","{""Deformation"": 0.00019188161240890622, ""DepositAttachment"": 0.9565116167068481, ""JointAnomaly"": 0.010100443847477436, ""Normal"": 0.012880105525255203, ""Roots"": 0.010117044672369957, ""WallDamage"": 0.01019891258329153}"
