row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
2,00004815,val,Deformation,0,val/Deformation/00004815.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00004815.png,Normal,3,0,1,0.9166303873062134,Deformation,0.0672512799501419,DepositAttachment,0.009981781244277954,0.8493791073560715,0.33928034849348965,0.18935596787422704,0.9166303873062134,0.08336961269378662,0.08336961269378662,720,576,1.25,2,"[""Normal"", ""Deformation"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly""]","[0.9166303873062134, 0.0672512799501419, 0.009981781244277954, 0.005992842838168144, 0.00013600106467492878]","{""Deformation"": 0.0672512799501419, ""DepositAttachment"": 0.009981781244277954, ""JointAnomaly"": 0.00013600106467492878, ""Normal"": 0.9166303873062134, ""Roots"": 7.713968443567865e-06, ""WallDamage"": 0.005992842838168144}"
77,00381217,val,Deformation,0,val/Deformation/00381217.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00381217.png,Normal,3,0,1,0.9274031519889832,Deformation,0.0384947694838047,WallDamage,0.02465517446398735,0.8889083825051785,0.3308271937226446,0.18463817236873603,0.9274031519889832,0.07259684801101685,0.07259684801101685,352,288,1.222222,77,"[""Normal"", ""Deformation"", ""WallDamage"", ""DepositAttachment"", ""JointAnomaly""]","[0.9274031519889832, 0.0384947694838047, 0.02465517446398735, 0.009416388347744942, 2.9374186851782724e-05]","{""Deformation"": 0.0384947694838047, ""DepositAttachment"": 0.009416388347744942, ""JointAnomaly"": 2.9374186851782724e-05, ""Normal"": 0.9274031519889832, ""Roots"": 1.172361749013362e-06, ""WallDamage"": 0.02465517446398735}"
78,00388524,val,Deformation,0,val/Deformation/00388524.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00388524.png,Normal,3,0,1,0.6759272813796997,Deformation,0.32366353273391724,JointAnomaly,0.00017341566854156554,0.35226374864578247,0.6335499295046856,0.3535909481073586,0.6759272813796997,0.3240727186203003,0.3240727186203003,352,288,1.222222,78,"[""Normal"", ""Deformation"", ""JointAnomaly"", ""WallDamage"", ""DepositAttachment""]","[0.6759272813796997, 0.32366353273391724, 0.00017341566854156554, 0.00011977971735177562, 8.50209835334681e-05]","{""Deformation"": 0.32366353273391724, ""DepositAttachment"": 8.50209835334681e-05, ""JointAnomaly"": 0.00017341566854156554, ""Normal"": 0.6759272813796997, ""Roots"": 3.086150172748603e-05, ""WallDamage"": 0.00011977971735177562}"
118,00513530,val,Deformation,0,val/Deformation/00513530.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00513530.png,Normal,3,0,1,0.544327437877655,Deformation,0.4421192705631256,DepositAttachment,0.007948811165988445,0.10220816731452942,0.7624196439407777,0.42551450517476624,0.544327437877655,0.45567256212234497,0.45567256212234497,352,288,1.222222,118,"[""Normal"", ""Deformation"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly""]","[0.544327437877655, 0.4421192705631256, 0.007948811165988445, 0.004503179341554642, 0.0010358684230595827]","{""Deformation"": 0.4421192705631256, ""DepositAttachment"": 0.007948811165988445, ""JointAnomaly"": 0.0010358684230595827, ""Normal"": 0.544327437877655, ""Roots"": 6.543675408465788e-05, ""WallDamage"": 0.004503179341554642}"
126,00034454,val,DepositAttachment,1,val/DepositAttachment/00034454.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00034454.png,Normal,3,0,1,0.9727899432182312,WallDamage,0.018011879175901413,JointAnomaly,0.00611466309055686,0.9547780640423298,0.15114629733966678,0.08435635470914254,0.9727899432182312,0.0272100567817688,0.0272100567817688,720,576,1.25,126,"[""Normal"", ""WallDamage"", ""JointAnomaly"", ""DepositAttachment"", ""Roots""]","[0.9727899432182312, 0.018011879175901413, 0.00611466309055686, 0.001770667266100645, 0.0008302390342578292]","{""Deformation"": 0.00048256467562168837, ""DepositAttachment"": 0.001770667266100645, ""JointAnomaly"": 0.00611466309055686, ""Normal"": 0.9727899432182312, ""Roots"": 0.0008302390342578292, ""WallDamage"": 0.018011879175901413}"
166,00281869,val,DepositAttachment,1,val/DepositAttachment/00281869.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00281869.png,Normal,3,0,1,0.8521125316619873,WallDamage,0.12134617567062378,DepositAttachment,0.013999252580106258,0.7307663559913635,0.5185656833595885,0.28941701844779566,0.8521125316619873,0.1478874683380127,0.1478874683380127,352,288,1.222222,166,"[""Normal"", ""WallDamage"", ""DepositAttachment"", ""Deformation"", ""Roots""]","[0.8521125316619873, 0.12134617567062378, 0.013999252580106258, 0.007464651949703693, 0.003529289970174432]","{""Deformation"": 0.007464651949703693, ""DepositAttachment"": 0.013999252580106258, ""JointAnomaly"": 0.0015481344889849424, ""Normal"": 0.8521125316619873, ""Roots"": 0.003529289970174432, ""WallDamage"": 0.12134617567062378}"
177,00323612,val,DepositAttachment,1,val/DepositAttachment/00323612.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00323612.png,Normal,3,0,1,0.8896134495735168,Deformation,0.09584245830774307,DepositAttachment,0.010636311955749989,0.7937709912657738,0.4017988818438544,0.22424822569346417,0.8896134495735168,0.11038655042648315,0.11038655042648315,480,576,0.833333,177,"[""Normal"", ""Deformation"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly""]","[0.8896134495735168, 0.09584245830774307, 0.010636311955749989, 0.0024966688361018896, 0.0012796677183359861]","{""Deformation"": 0.09584245830774307, ""DepositAttachment"": 0.010636311955749989, ""JointAnomaly"": 0.0012796677183359861, ""Normal"": 0.8896134495735168, ""Roots"": 0.00013149036385584623, ""WallDamage"": 0.0024966688361018896}"
189,00356370,val,DepositAttachment,1,val/DepositAttachment/00356370.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00356370.png,Normal,3,0,1,0.531333327293396,WallDamage,0.2078416645526886,Roots,0.15649519860744476,0.3234916627407074,1.2682169208886467,0.7078053403200562,0.531333327293396,0.468666672706604,0.468666672706604,352,288,1.222222,189,"[""Normal"", ""WallDamage"", ""Roots"", ""JointAnomaly"", ""DepositAttachment""]","[0.531333327293396, 0.2078416645526886, 0.15649519860744476, 0.0710122287273407, 0.028198348358273506]","{""Deformation"": 0.005119245033711195, ""DepositAttachment"": 0.028198348358273506, ""JointAnomaly"": 0.0710122287273407, ""Normal"": 0.531333327293396, ""Roots"": 0.15649519860744476, ""WallDamage"": 0.2078416645526886}"
200,00393409,val,DepositAttachment,1,val/DepositAttachment/00393409.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00393409.png,Normal,3,0,1,0.720866858959198,WallDamage,0.11557155847549438,Deformation,0.08549269288778305,0.6052953004837036,0.9751950718403396,0.5442667325545005,0.720866858959198,0.279133141040802,0.279133141040802,352,288,1.222222,200,"[""Normal"", ""WallDamage"", ""Deformation"", ""DepositAttachment"", ""JointAnomaly""]","[0.720866858959198, 0.11557155847549438, 0.08549269288778305, 0.03339328244328499, 0.0313454233109951]","{""Deformation"": 0.08549269288778305, ""DepositAttachment"": 0.03339328244328499, ""JointAnomaly"": 0.0313454233109951, ""Normal"": 0.720866858959198, ""Roots"": 0.013330195099115372, ""WallDamage"": 0.11557155847549438}"
546,00329704,val,Roots,4,val/Roots/00329704.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Roots\00329704.png,Normal,3,0,1,0.5808921456336975,JointAnomaly,0.21535097062587738,WallDamage,0.1115420013666153,0.36554117500782013,1.1919010775207601,0.6652126571622182,0.5808921456336975,0.4191078543663025,0.4191078543663025,352,288,1.222222,546,"[""Normal"", ""JointAnomaly"", ""WallDamage"", ""Deformation"", ""Roots""]","[0.5808921456336975, 0.21535097062587738, 0.1115420013666153, 0.058588262647390366, 0.02329605631530285]","{""Deformation"": 0.058588262647390366, ""DepositAttachment"": 0.010330536402761936, ""JointAnomaly"": 0.21535097062587738, ""Normal"": 0.5808921456336975, ""Roots"": 0.02329605631530285, ""WallDamage"": 0.1115420013666153}"
