run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,1,Det/images/normal_train/00591887.png,0,07,learnable_hard,0.0433678367,0.995,0.0692244838,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,2,Det/images/normal_train/00959681.png,0,02,easy_clean,0.0106689713,1.0,0.0125532997,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,3,Det/images/normal_train/01085726.png,0,07,easy_clean,0.0688660868,1.0,0.0691277358,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,4,Det/images/normal_train/00809461.png,0,05,easy_clean,0.0042319678,1.0,0.0073119461,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,5,Det/images/normal_train/00540865.png,0,05,easy_clean,0.0302755862,1.0,0.0274763642,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,6,Det/images/normal_train/00346499.png,0,07,easy_clean,0.0402760474,1.0,0.0450807553,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,7,Det/images/normal_train/00673426.png,0,02,easy_clean,0.0097729907,1.0,0.0276606266,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,8,Det/images/normal_train/00174017.png,0,01,easy_clean,0.0072816711,1.0,0.009124171,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,9,Det/images/normal_train/00192435.png,0,09,easy_clean,0.0072304704,1.0,0.0151059031,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,10,Det/images/normal_train/01257968.png,0,07,easy_clean,0.0124124225,1.0,0.0138938289,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,11,Det/images/normal_train/01075033.png,0,05,easy_clean,0.0055448005,1.0,0.007983405,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,12,Det/images/normal_train/00283382.png,0,03,easy_clean,0.0739671946,1.0,0.0773321129,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,13,Det/images/normal_train/00842408.png,0,06,easy_clean,0.0035030809,1.0,0.0100809771,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,14,Det/images/normal_train/00682922.png,0,00,easy_clean,0.0008176394,1.0,0.001214454,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,15,Det/images/normal_train/00859046.png,0,08,easy_clean,0.0014907373,1.0,0.0021135612,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,16,Det/images/normal_train/00854537.png,0,09,easy_clean,0.0009052622,1.0,0.0015045059,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,17,Det/images/normal_train/00316850.png,0,01,easy_clean,0.0124263025,1.0,0.0150561513,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,18,Det/images/normal_train/00614773.png,0,05,easy_clean,0.0036175379,1.0,0.0048419964,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,19,Det/images/normal_train/00829768.png,0,09,learnable_hard,0.1938268474,0.97,0.108929023,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,20,Det/images/normal_train/01240803.png,0,03,easy_clean,0.0020550851,1.0,0.0065200544,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,21,Det/images/normal_train/01283609.png,0,06,easy_clean,0.0832326544,1.0,0.0580776545,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,22,Det/images/normal_train/01091879.png,0,02,persistent_hard,0.6877657548,0.12,0.1585552726,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,23,Det/images/normal_train/00947033.png,0,03,easy_clean,0.0029374194,1.0,0.0046243782,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,24,Det/images/normal_train/00476561.png,0,09,easy_clean,0.0041680413,1.0,0.0099384448,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,25,Det/images/normal_train/01126351.png,0,06,easy_clean,0.018331924,1.0,0.0185694335,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,26,Det/images/normal_train/01197208.png,0,06,easy_clean,0.0388394985,1.0,0.0446597958,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,27,Det/images/normal_train/01137452.png,0,03,easy_clean,0.0255401901,1.0,0.0307562973,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,28,Det/images/normal_train/01078492.png,0,06,easy_clean,0.0183561027,1.0,0.0224111778,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,29,Det/images/normal_train/01261562.png,0,00,easy_clean,0.0317647737,1.0,0.0273199306,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,30,Det/images/normal_train/01293692.png,0,08,persistent_hard,0.6850084823,0.115,0.1538676766,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,31,Det/images/normal_train/00861548.png,0,09,easy_clean,0.000915146,1.0,0.001510664,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,32,Det/images/normal_train/00917870.png,0,08,unstable_boundary,0.4525428028,0.75,0.1546127488,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,33,Det/images/normal_train/01214770.png,0,00,ordinary,0.2643289291,0.82,0.2232626202,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,34,Det/images/normal_train/00811326.png,0,02,easy_clean,0.0346898388,1.0,0.0270067612,normal_replay,FoldBalanced-Gap
RUN_119,TRIAD_040,A14_FoldBalanced-Gap_B3000,R1,1829910790,1287451921,35,Det/images/normal_train/01101693.png,0,00,easy_clean,0.0056443686,1.0,0.0068110736,normal_replay,FoldBalanced-Gap
