row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
624,00167290,val,WallDamage,5,val/WallDamage/00167290.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00167290.png,Roots,4,0,1,0.9997875094413757,JointAnomaly,0.00010919853230006993,WallDamage,9.870807843981311e-05,0.9996783109090757,0.002179680671657186,0.0012165029453402355,9.066734492080286e-07,0.9999990933265508,0.9999990933265508,720,576,1.25,624,"[""Roots"", ""JointAnomaly"", ""WallDamage"", ""Deformation"", ""Normal""]","[0.9997875094413757, 0.00010919853230006993, 9.870807843981311e-05, 3.184042498105555e-06, 9.066734492080286e-07]","{""Deformation"": 3.184042498105555e-06, ""DepositAttachment"": 5.353870164981345e-07, ""JointAnomaly"": 0.00010919853230006993, ""Normal"": 9.066734492080286e-07, ""Roots"": 0.9997875094413757, ""WallDamage"": 9.870807843981311e-05}"
172,00307245,val,DepositAttachment,1,val/DepositAttachment/00307245.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00307245.png,Roots,4,0,1,0.9966325163841248,JointAnomaly,0.0031234831549227238,WallDamage,0.00013258906255941838,0.993509033229202,0.02358621869070871,0.013163719291446179,1.2287381423448096e-06,0.9999987712618577,0.9999987712618577,352,288,1.222222,172,"[""Roots"", ""JointAnomaly"", ""WallDamage"", ""DepositAttachment"", ""Normal""]","[0.9966325163841248, 0.0031234831549227238, 0.00013258906255941838, 0.00011021388490917161, 1.2287381423448096e-06]","{""Deformation"": 4.3732754306802235e-08, ""DepositAttachment"": 0.00011021388490917161, ""JointAnomaly"": 0.0031234831549227238, ""Normal"": 1.2287381423448096e-06, ""Roots"": 0.9966325163841248, ""WallDamage"": 0.00013258906255941838}"
77,00381217,val,Deformation,0,val/Deformation/00381217.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00381217.png,Normal,3,0,1,0.9964731335639954,DepositAttachment,0.003311523701995611,Deformation,0.00021525725605897605,0.9931616098619998,0.02424930367221918,0.013533794065933708,0.9964731335639954,0.0035268664360046387,0.0035268664360046387,352,288,1.222222,77,"[""Normal"", ""DepositAttachment"", ""Deformation"", ""WallDamage"", ""JointAnomaly""]","[0.9964731335639954, 0.003311523701995611, 0.00021525725605897605, 5.5002050913799394e-08, 1.2793427650592548e-08]","{""Deformation"": 0.00021525725605897605, ""DepositAttachment"": 0.003311523701995611, ""JointAnomaly"": 1.2793427650592548e-08, ""Normal"": 0.9964731335639954, ""Roots"": 1.4963145306134962e-11, ""WallDamage"": 5.5002050913799394e-08}"
642,00309016,val,WallDamage,5,val/WallDamage/00309016.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\WallDamage\00309016.png,Normal,3,0,1,0.996127188205719,WallDamage,0.0035686735063791275,DepositAttachment,0.0002454147906973958,0.9925585146993399,0.026638172804528498,0.014867047314115795,0.996127188205719,0.003872811794281006,0.003872811794281006,352,288,1.222222,642,"[""Normal"", ""WallDamage"", ""DepositAttachment"", ""Roots"", ""JointAnomaly""]","[0.996127188205719, 0.0035686735063791275, 0.0002454147906973958, 3.818620098172687e-05, 1.619942850084044e-05]","{""Deformation"": 4.39463246948435e-06, ""DepositAttachment"": 0.0002454147906973958, ""JointAnomaly"": 1.619942850084044e-05, ""Normal"": 0.996127188205719, ""Roots"": 3.818620098172687e-05, ""WallDamage"": 0.0035686735063791275}"
305,00398058,val,JointAnomaly,2,val/JointAnomaly/00398058.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\JointAnomaly\00398058.png,WallDamage,5,0,1,0.9957802295684814,DepositAttachment,0.004038430284708738,JointAnomaly,8.803724631434307e-05,0.9917417992837727,0.02820287775684977,0.015740325775423662,7.707881013629958e-05,0.9999229211898637,0.9999229211898637,352,288,1.222222,305,"[""WallDamage"", ""DepositAttachment"", ""JointAnomaly"", ""Normal"", ""Roots""]","[0.9957802295684814, 0.004038430284708738, 8.803724631434307e-05, 7.707881013629958e-05, 1.6079324268503115e-05]","{""Deformation"": 1.9830049780011905e-07, ""DepositAttachment"": 0.004038430284708738, ""JointAnomaly"": 8.803724631434307e-05, ""Normal"": 7.707881013629958e-05, ""Roots"": 1.6079324268503115e-05, ""WallDamage"": 0.9957802295684814}"
447,00439924,val,Normal,3,val/Normal/00439924.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00439924.png,Roots,4,0,1,0.9954330921173096,DepositAttachment,0.0035572214983403683,WallDamage,0.0006398422992788255,0.9918758706189692,0.03228540222190615,0.018018826062527072,8.749844710109755e-06,0.9999912501552899,0.9999912501552899,352,288,1.222222,447,"[""Roots"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly"", ""Normal""]","[0.9954330921173096, 0.0035572214983403683, 0.0006398422992788255, 0.000360932172043249, 8.749844710109755e-06]","{""Deformation"": 1.2794006920557877e-07, ""DepositAttachment"": 0.0035572214983403683, ""JointAnomaly"": 0.000360932172043249, ""Normal"": 8.749844710109755e-06, ""Roots"": 0.9954330921173096, ""WallDamage"": 0.0006398422992788255}"
145,00147814,val,DepositAttachment,1,val/DepositAttachment/00147814.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00147814.png,Deformation,0,0,1,0.9942803382873535,DepositAttachment,0.003987616393715143,JointAnomaly,0.0016017818124964833,0.9902927218936384,0.03923342558548945,0.02189659173526925,0.000125232691061683,0.9998747673089383,0.9998747673089383,720,576,1.25,145,"[""Deformation"", ""DepositAttachment"", ""JointAnomaly"", ""Normal"", ""Roots""]","[0.9942803382873535, 0.003987616393715143, 0.0016017818124964833, 0.000125232691061683, 2.5708898192533525e-06]","{""Deformation"": 0.9942803382873535, ""DepositAttachment"": 0.003987616393715143, ""JointAnomaly"": 0.0016017818124964833, ""Normal"": 0.000125232691061683, ""Roots"": 2.5708898192533525e-06, ""WallDamage"": 2.469144192218664e-06}"
520,00161043,val,Roots,4,val/Roots/00161043.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Roots\00161043.png,DepositAttachment,1,0,1,0.9936233162879944,JointAnomaly,0.004394089803099632,WallDamage,0.0017529161414131522,0.9892292264848948,0.04331033997092135,0.02417196097731844,2.51150731855887e-06,0.9999974884926814,0.9999974884926814,720,576,1.25,520,"[""DepositAttachment"", ""JointAnomaly"", ""WallDamage"", ""Deformation"", ""Roots""]","[0.9936233162879944, 0.004394089803099632, 0.0017529161414131522, 0.00021706927509512752, 1.016524311125977e-05]","{""Deformation"": 0.00021706927509512752, ""DepositAttachment"": 0.9936233162879944, ""JointAnomaly"": 0.004394089803099632, ""Normal"": 2.51150731855887e-06, ""Roots"": 1.016524311125977e-05, ""WallDamage"": 0.0017529161414131522}"
224,00439930,val,DepositAttachment,1,val/DepositAttachment/00439930.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00439930.png,Roots,4,0,1,0.9931036829948425,DepositAttachment,0.0068315803073346615,WallDamage,4.381446342449635e-05,0.9862721026875079,0.041611635017223994,0.023223895691284704,4.5617111936735455e-06,0.9999954382888063,0.9999954382888063,352,288,1.222222,224,"[""Roots"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly"", ""Normal""]","[0.9931036829948425, 0.0068315803073346615, 4.381446342449635e-05, 1.6285142919514328e-05, 4.5617111936735455e-06]","{""Deformation"": 9.91763204893914e-09, ""DepositAttachment"": 0.0068315803073346615, ""JointAnomaly"": 1.6285142919514328e-05, ""Normal"": 4.5617111936735455e-06, ""Roots"": 0.9931036829948425, ""WallDamage"": 4.381446342449635e-05}"
406,00335759,val,Normal,3,val/Normal/00335759.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00335759.png,Deformation,0,0,1,0.9929371476173401,Normal,0.004807353485375643,WallDamage,0.001969308592379093,0.9881297941319644,0.04731347661289635,0.026406154076741368,0.004807353485375643,0.9951926465146244,0.9951926465146244,480,576,0.833333,406,"[""Deformation"", ""Normal"", ""WallDamage"", ""DepositAttachment"", ""Roots""]","[0.9929371476173401, 0.004807353485375643, 0.001969308592379093, 0.0002844566770363599, 1.1607934311541612e-06]","{""Deformation"": 0.9929371476173401, ""DepositAttachment"": 0.0002844566770363599, ""JointAnomaly"": 5.917314069847635e-07, ""Normal"": 0.004807353485375643, ""Roots"": 1.1607934311541612e-06, ""WallDamage"": 0.001969308592379093}"
