row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
2,00004815,val,Deformation,0,val/Deformation/00004815.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00004815.png,Normal,3,0,1,0.9996108412742615,Deformation,0.0003429975768085569,DepositAttachment,4.4023010559612885e-05,0.9992678436974529,0.003594351409768197,0.0020060457173510875,0.9996108412742615,0.0003891587257385254,0.0003891587257385254,720,576,1.25,2,"[""Normal"", ""Deformation"", ""DepositAttachment"", ""WallDamage"", ""JointAnomaly""]","[0.9996108412742615, 0.0003429975768085569, 4.4023010559612885e-05, 2.0578447674779454e-06, 2.107704055731574e-08]","{""Deformation"": 0.0003429975768085569, ""DepositAttachment"": 4.4023010559612885e-05, ""JointAnomaly"": 2.107704055731574e-08, ""Normal"": 0.9996108412742615, ""Roots"": 1.3943793342185984e-10, ""WallDamage"": 2.0578447674779454e-06}"
5,00019357,val,Deformation,0,val/Deformation/00019357.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00019357.png,Normal,3,0,1,0.5023281574249268,DepositAttachment,0.38974013924598694,JointAnomaly,0.08986271172761917,0.11258801817893982,1.010106546596795,0.563751197604654,0.5023281574249268,0.49767184257507324,0.49767184257507324,720,576,1.25,5,"[""Normal"", ""DepositAttachment"", ""JointAnomaly"", ""Deformation"", ""WallDamage""]","[0.5023281574249268, 0.38974013924598694, 0.08986271172761917, 0.015446280129253864, 0.002504011383280158]","{""Deformation"": 0.015446280129253864, ""DepositAttachment"": 0.38974013924598694, ""JointAnomaly"": 0.08986271172761917, ""Normal"": 0.5023281574249268, ""Roots"": 0.0001187099696835503, ""WallDamage"": 0.002504011383280158}"
23,00040551,val,Deformation,0,val/Deformation/00040551.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00040551.png,Normal,3,0,1,0.9560530185699463,DepositAttachment,0.028470391407608986,Deformation,0.0064562661573290825,0.9275826271623373,0.22552350417273154,0.125867064215876,0.9560530185699463,0.04394698143005371,0.04394698143005371,720,576,1.25,23,"[""Normal"", ""DepositAttachment"", ""Deformation"", ""WallDamage"", ""JointAnomaly""]","[0.9560530185699463, 0.028470391407608986, 0.0064562661573290825, 0.006135921459645033, 0.002746516838669777]","{""Deformation"": 0.0064562661573290825, ""DepositAttachment"": 0.028470391407608986, ""JointAnomaly"": 0.002746516838669777, ""Normal"": 0.9560530185699463, ""Roots"": 0.00013784292968921363, ""WallDamage"": 0.006135921459645033}"
50,00169399,val,Deformation,0,val/Deformation/00169399.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00169399.png,Normal,3,0,1,0.9925710558891296,DepositAttachment,0.006571323145180941,Deformation,0.0008568495977669954,0.9859997327439487,0.04648528361070294,0.025943930761381843,0.9925710558891296,0.007428944110870361,0.007428944110870361,720,576,1.25,50,"[""Normal"", ""DepositAttachment"", ""Deformation"", ""WallDamage"", ""JointAnomaly""]","[0.9925710558891296, 0.006571323145180941, 0.0008568495977669954, 6.323199386315537e-07, 1.609704582961058e-07]","{""Deformation"": 0.0008568495977669954, ""DepositAttachment"": 0.006571323145180941, ""JointAnomaly"": 1.609704582961058e-07, ""Normal"": 0.9925710558891296, ""Roots"": 5.878540987325209e-10, ""WallDamage"": 6.323199386315537e-07}"
77,00381217,val,Deformation,0,val/Deformation/00381217.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00381217.png,Normal,3,0,1,0.998695433139801,DepositAttachment,0.0009045960032381117,Deformation,0.00039980089059099555,0.9977908371365629,0.010774873418684782,0.006013571354712544,0.998695433139801,0.0013045668601989746,0.0013045668601989746,352,288,1.222222,77,"[""Normal"", ""DepositAttachment"", ""Deformation"", ""JointAnomaly"", ""WallDamage""]","[0.998695433139801, 0.0009045960032381117, 0.00039980089059099555, 1.334881574166502e-07, 7.89146241686467e-08]","{""Deformation"": 0.00039980089059099555, ""DepositAttachment"": 0.0009045960032381117, ""JointAnomaly"": 1.334881574166502e-07, ""Normal"": 0.998695433139801, ""Roots"": 3.372797152678686e-09, ""WallDamage"": 7.89146241686467e-08}"
78,00388524,val,Deformation,0,val/Deformation/00388524.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00388524.png,Normal,3,0,1,0.9820801019668579,Deformation,0.017876727506518364,WallDamage,2.6247795176459476e-05,0.9642033744603395,0.09017788563014802,0.05032923625010863,0.9820801019668579,0.01791989803314209,0.01791989803314209,352,288,1.222222,78,"[""Normal"", ""Deformation"", ""WallDamage"", ""JointAnomaly"", ""DepositAttachment""]","[0.9820801019668579, 0.017876727506518364, 2.6247795176459476e-05, 8.507234269927721e-06, 6.158621545182541e-06]","{""Deformation"": 0.017876727506518364, ""DepositAttachment"": 6.158621545182541e-06, ""JointAnomaly"": 8.507234269927721e-06, ""Normal"": 0.9820801019668579, ""Roots"": 2.222451257694047e-06, ""WallDamage"": 2.6247795176459476e-05}"
84,00397175,val,Deformation,0,val/Deformation/00397175.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Deformation\00397175.png,Normal,3,0,1,0.7913187146186829,Deformation,0.20852378010749817,JointAnomaly,0.00013501112698577344,0.5827949345111847,0.5135772761809356,0.28663293539182494,0.7913187146186829,0.20868128538131714,0.20868128538131714,352,288,1.222222,84,"[""Normal"", ""Deformation"", ""JointAnomaly"", ""WallDamage"", ""DepositAttachment""]","[0.7913187146186829, 0.20852378010749817, 0.00013501112698577344, 1.2114069249946624e-05, 9.704221156425774e-06]","{""Deformation"": 0.20852378010749817, ""DepositAttachment"": 9.704221156425774e-06, ""JointAnomaly"": 0.00013501112698577344, ""Normal"": 0.7913187146186829, ""Roots"": 7.273010851349682e-07, ""WallDamage"": 1.2114069249946624e-05}"
125,00032521,val,DepositAttachment,1,val/DepositAttachment/00032521.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00032521.png,Normal,3,0,1,0.9143252968788147,WallDamage,0.05005663260817528,Roots,0.01890666037797928,0.8642686642706394,0.37786661699222635,0.21089137436233163,0.9143252968788147,0.0856747031211853,0.0856747031211853,720,576,1.25,125,"[""Normal"", ""WallDamage"", ""Roots"", ""DepositAttachment"", ""JointAnomaly""]","[0.9143252968788147, 0.05005663260817528, 0.01890666037797928, 0.01609073579311371, 0.0006185350357554853]","{""Deformation"": 2.231051666967687e-06, ""DepositAttachment"": 0.01609073579311371, ""JointAnomaly"": 0.0006185350357554853, ""Normal"": 0.9143252968788147, ""Roots"": 0.01890666037797928, ""WallDamage"": 0.05005663260817528}"
126,00034454,val,DepositAttachment,1,val/DepositAttachment/00034454.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00034454.png,Normal,3,0,1,0.891147255897522,WallDamage,0.052779849618673325,JointAnomaly,0.05162231996655464,0.8383674062788486,0.4373180077093195,0.2440718272847915,0.891147255897522,0.10885274410247803,0.10885274410247803,720,576,1.25,126,"[""Normal"", ""WallDamage"", ""JointAnomaly"", ""DepositAttachment"", ""Roots""]","[0.891147255897522, 0.052779849618673325, 0.05162231996655464, 0.0036166454665362835, 0.0008081937558017671]","{""Deformation"": 2.5729636035976e-05, ""DepositAttachment"": 0.0036166454665362835, ""JointAnomaly"": 0.05162231996655464, ""Normal"": 0.891147255897522, ""Roots"": 0.0008081937558017671, ""WallDamage"": 0.052779849618673325}"
176,00319754,val,DepositAttachment,1,val/DepositAttachment/00319754.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\DepositAttachment\00319754.png,Normal,3,0,1,0.7927491664886475,DepositAttachment,0.19525453448295593,Roots,0.006377099547535181,0.5974946320056915,0.5695090594316806,0.3178490579860268,0.7927491664886475,0.20725083351135254,0.20725083351135254,352,288,1.222222,176,"[""Normal"", ""DepositAttachment"", ""Roots"", ""Deformation"", ""WallDamage""]","[0.7927491664886475, 0.19525453448295593, 0.006377099547535181, 0.0029921135865151882, 0.002166557125747204]","{""Deformation"": 0.0029921135865151882, ""DepositAttachment"": 0.19525453448295593, ""JointAnomaly"": 0.0004605670692399144, ""Normal"": 0.7927491664886475, ""Roots"": 0.006377099547535181, ""WallDamage"": 0.002166557125747204}"
