row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
362,00002200,val,Normal,3,val/Normal/00002200.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00002200.png,WallDamage,5,0,1,0.43113264441490173,Normal,0.41417160630226135,DepositAttachment,0.12772049009799957,0.01696103811264038,1.1010529674770269,0.6145093615447136,0.41417160630226135,0.5858283936977386,0.5858283936977386,720,576,1.25,362,"[""WallDamage"", ""Normal"", ""DepositAttachment"", ""JointAnomaly"", ""Roots""]","[0.43113264441490173, 0.41417160630226135, 0.12772049009799957, 0.021969448775053024, 0.00500505231320858]","{""Deformation"": 6.959590450605901e-07, ""DepositAttachment"": 0.12772049009799957, ""JointAnomaly"": 0.021969448775053024, ""Normal"": 0.41417160630226135, ""Roots"": 0.00500505231320858, ""WallDamage"": 0.43113264441490173}"
364,00016640,val,Normal,3,val/Normal/00016640.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00016640.png,WallDamage,5,0,1,0.9611457586288452,DepositAttachment,0.0385914072394371,Normal,0.00025293175713159144,0.9225543513894081,0.16590389354488383,0.09259272597362654,0.00025293175713159144,0.9997470682428684,0.9997470682428684,720,576,1.25,364,"[""WallDamage"", ""DepositAttachment"", ""Normal"", ""JointAnomaly"", ""Deformation""]","[0.9611457586288452, 0.0385914072394371, 0.00025293175713159144, 9.295752533944324e-06, 4.97432665724773e-07]","{""Deformation"": 4.97432665724773e-07, ""DepositAttachment"": 0.0385914072394371, ""JointAnomaly"": 9.295752533944324e-06, ""Normal"": 0.00025293175713159144, ""Roots"": 1.1298308955076664e-08, ""WallDamage"": 0.9611457586288452}"
365,00020484,val,Normal,3,val/Normal/00020484.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00020484.png,Roots,4,0,1,0.6128289699554443,Normal,0.1689882129430771,WallDamage,0.1040092259645462,0.44384075701236725,1.1628969128305744,0.649025124634383,0.1689882129430771,0.8310117870569229,0.8310117870569229,720,576,1.25,365,"[""Roots"", ""Normal"", ""WallDamage"", ""Deformation"", ""DepositAttachment""]","[0.6128289699554443, 0.1689882129430771, 0.1040092259645462, 0.06753605604171753, 0.0463026724755764]","{""Deformation"": 0.06753605604171753, ""DepositAttachment"": 0.0463026724755764, ""JointAnomaly"": 0.00033488450571894646, ""Normal"": 0.1689882129430771, ""Roots"": 0.6128289699554443, ""WallDamage"": 0.1040092259645462}"
367,00022696,val,Normal,3,val/Normal/00022696.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00022696.png,JointAnomaly,2,0,0,0.9241710305213928,Roots,0.07554223388433456,Deformation,0.0002732616849243641,0.8486287966370583,0.27040681523329735,0.15091691707358293,2.550132478518208e-07,0.9999997449867521,0.9999997449867521,720,576,1.25,367,"[""JointAnomaly"", ""Roots"", ""Deformation"", ""DepositAttachment"", ""WallDamage""]","[0.9241710305213928, 0.07554223388433456, 0.0002732616849243641, 1.2261228221177589e-05, 9.654104360379279e-07]","{""Deformation"": 0.0002732616849243641, ""DepositAttachment"": 1.2261228221177589e-05, ""JointAnomaly"": 0.9241710305213928, ""Normal"": 2.550132478518208e-07, ""Roots"": 0.07554223388433456, ""WallDamage"": 9.654104360379279e-07}"
370,00034103,val,Normal,3,val/Normal/00034103.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00034103.png,WallDamage,5,0,1,0.8035913109779358,Normal,0.10649223625659943,Roots,0.054360803216695786,0.6970990747213364,0.7017639470507147,0.39166191617955065,0.10649223625659943,0.8935077637434006,0.8935077637434006,720,576,1.25,370,"[""WallDamage"", ""Normal"", ""Roots"", ""DepositAttachment"", ""JointAnomaly""]","[0.8035913109779358, 0.10649223625659943, 0.054360803216695786, 0.032424505800008774, 0.003131066681817174]","{""Deformation"": 4.150671806257833e-09, ""DepositAttachment"": 0.032424505800008774, ""JointAnomaly"": 0.003131066681817174, ""Normal"": 0.10649223625659943, ""Roots"": 0.054360803216695786, ""WallDamage"": 0.8035913109779358}"
373,00131481,val,Normal,3,val/Normal/00131481.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00131481.png,DepositAttachment,1,0,1,0.6863712072372437,Normal,0.3076118528842926,Deformation,0.005763889756053686,0.37875935435295105,0.6527726725519716,0.36431936527351305,0.3076118528842926,0.6923881471157074,0.6923881471157074,720,576,1.25,373,"[""DepositAttachment"", ""Normal"", ""Deformation"", ""WallDamage"", ""JointAnomaly""]","[0.6863712072372437, 0.3076118528842926, 0.005763889756053686, 0.0002528575132600963, 2.3189724629446573e-07]","{""Deformation"": 0.005763889756053686, ""DepositAttachment"": 0.6863712072372437, ""JointAnomaly"": 2.3189724629446573e-07, ""Normal"": 0.3076118528842926, ""Roots"": 7.316355854491974e-12, ""WallDamage"": 0.0002528575132600963}"
375,00155501,val,Normal,3,val/Normal/00155501.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00155501.png,WallDamage,5,0,1,0.5546121001243591,DepositAttachment,0.37697818875312805,Normal,0.055075377225875854,0.17763391137123108,0.921098952088975,0.5140751132660751,0.055075377225875854,0.9449246227741241,0.9449246227741241,720,576,1.25,375,"[""WallDamage"", ""DepositAttachment"", ""Normal"", ""Deformation"", ""JointAnomaly""]","[0.5546121001243591, 0.37697818875312805, 0.055075377225875854, 0.00751484464854002, 0.005816638004034758]","{""Deformation"": 0.00751484464854002, ""DepositAttachment"": 0.37697818875312805, ""JointAnomaly"": 0.005816638004034758, ""Normal"": 0.055075377225875854, ""Roots"": 2.8049907996319234e-06, ""WallDamage"": 0.5546121001243591}"
376,00161450,val,Normal,3,val/Normal/00161450.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00161450.png,DepositAttachment,1,0,1,0.7033887505531311,JointAnomaly,0.2930767238140106,WallDamage,0.0022621985990554094,0.4103120267391205,0.6303124721297639,0.3517840887434081,0.00029995740624144673,0.9997000425937586,0.9997000425937586,720,576,1.25,376,"[""DepositAttachment"", ""JointAnomaly"", ""WallDamage"", ""Roots"", ""Normal""]","[0.7033887505531311, 0.2930767238140106, 0.0022621985990554094, 0.0009307919535785913, 0.00029995740624144673]","{""Deformation"": 4.157880539423786e-05, ""DepositAttachment"": 0.7033887505531311, ""JointAnomaly"": 0.2930767238140106, ""Normal"": 0.00029995740624144673, ""Roots"": 0.0009307919535785913, ""WallDamage"": 0.0022621985990554094}"
377,00163892,val,Normal,3,val/Normal/00163892.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00163892.png,DepositAttachment,1,0,1,0.5724326372146606,Normal,0.26389646530151367,Roots,0.1602615863084793,0.308536171913147,0.9873726599636763,0.551063173891899,0.26389646530151367,0.7361035346984863,0.7361035346984863,720,576,1.25,377,"[""DepositAttachment"", ""Normal"", ""Roots"", ""JointAnomaly"", ""Deformation""]","[0.5724326372146606, 0.26389646530151367, 0.1602615863084793, 0.0013620059471577406, 0.0012240648502483964]","{""Deformation"": 0.0012240648502483964, ""DepositAttachment"": 0.5724326372146606, ""JointAnomaly"": 0.0013620059471577406, ""Normal"": 0.26389646530151367, ""Roots"": 0.1602615863084793, ""WallDamage"": 0.0008231854881159961}"
381,00270302,val,Normal,3,val/Normal/00270302.png,C:\Users\ASUS\Desktop\YOLOv11\sewerml_cls6_train7200\val\Normal\00270302.png,DepositAttachment,1,0,1,0.9007396101951599,Normal,0.08235891908407211,JointAnomaly,0.013737677596509457,0.8183806911110878,0.3771742879366778,0.21050497815935978,0.08235891908407211,0.9176410809159279,0.9176410809159279,352,288,1.222222,381,"[""DepositAttachment"", ""Normal"", ""JointAnomaly"", ""WallDamage"", ""Deformation""]","[0.9007396101951599, 0.08235891908407211, 0.013737677596509457, 0.003116738749668002, 3.0474808227154426e-05]","{""Deformation"": 3.0474808227154426e-05, ""DepositAttachment"": 0.9007396101951599, ""JointAnomaly"": 0.013737677596509457, ""Normal"": 0.08235891908407211, ""Roots"": 1.668487129791174e-05, ""WallDamage"": 0.003116738749668002}"
