run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,1,Det/images/normal_train/00192957.png,0,09,easy_clean,0.0022700467,1.0,0.0037125823,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,2,Det/images/normal_train/00705508.png,0,04,easy_clean,0.0209384878,1.0,0.0281534797,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,3,Det/images/normal_train/00421009.png,0,09,easy_clean,0.0055771729,1.0,0.0070600045,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,4,Det/images/normal_train/00959900.png,0,02,persistent_hard,0.5064846332,0.485,0.1989484708,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,5,Det/images/normal_train/00221835.png,0,00,easy_clean,0.0482927461,1.0,0.0469698548,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,6,Det/images/normal_train/00863225.png,0,07,easy_clean,0.0300269229,1.0,0.0219949588,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,7,Det/images/normal_train/00683436.png,0,07,learnable_hard,0.1724608464,0.965,0.1302513632,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,8,Det/images/normal_train/00944687.png,0,05,learnable_hard,0.1588098641,0.995,0.0486515234,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,9,Det/images/normal_train/00799595.png,0,09,easy_clean,0.0238466488,1.0,0.0433254772,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,10,Det/images/normal_train/01020817.png,0,02,learnable_hard,0.3676259321,0.58,0.2162529805,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,11,Det/images/normal_train/00824098.png,0,05,learnable_hard,0.5809116867,0.335,0.2425015497,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,12,Det/images/normal_train/00388963.png,0,00,easy_clean,0.0040698474,1.0,0.0050509287,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,13,Det/images/normal_train/00242996.png,0,01,easy_clean,0.0053146688,1.0,0.009989139,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,14,Det/images/normal_train/01068985.png,0,00,easy_clean,0.0915878834,1.0,0.0347189232,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,15,Det/images/normal_train/00292100.png,0,00,persistent_hard,0.7205807259,0.145,0.1810452947,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,16,Det/images/normal_train/00855337.png,0,09,easy_clean,0.0031049448,1.0,0.0045253854,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,17,Det/images/normal_train/01049493.png,0,08,easy_clean,0.0156180863,1.0,0.0149722028,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,18,Det/images/normal_train/00824649.png,0,05,easy_clean,0.0006493731,1.0,0.0012158735,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,19,Det/images/normal_train/01188309.png,0,01,learnable_hard,0.2773028775,0.925,0.1295389924,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,20,Det/images/normal_train/01101781.png,0,00,easy_clean,0.0031442768,1.0,0.0040282199,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,21,Det/images/normal_train/01266314.png,0,01,learnable_hard,0.6591977085,0.225,0.1714685386,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,22,Det/images/normal_train/00805166.png,0,07,easy_clean,0.002320225,1.0,0.0028420729,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,23,Det/images/normal_train/00610387.png,0,05,easy_clean,0.0007128022,1.0,0.001319626,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,24,Det/images/normal_train/00327563.png,0,06,ordinary,0.5249132052,0.5,0.2484678529,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,25,Det/images/normal_train/01043158.png,0,00,ordinary,0.1315308482,1.0,0.0434145774,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,26,Det/images/normal_train/00829137.png,0,09,easy_clean,0.013685678,1.0,0.0207409827,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,27,Det/images/normal_train/00478190.png,0,01,easy_clean,0.004005748,1.0,0.0132733489,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,28,Det/images/normal_train/00971621.png,0,02,easy_clean,0.0652679925,1.0,0.0971022336,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,29,Det/images/normal_train/00603552.png,0,09,easy_clean,0.0026620818,1.0,0.0026065988,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,30,Det/images/normal_train/01126437.png,0,06,easy_clean,0.0079087973,1.0,0.0105395562,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,31,Det/images/normal_train/00550615.png,0,08,learnable_hard,0.1295188269,0.985,0.1250938341,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,32,Det/images/normal_train/00363967.png,0,02,easy_clean,0.0003228232,1.0,0.0006223227,normal_replay,EndpointTrend
RUN_095,TRIAD_032,A11_EndpointTrend_B600,R1,1385197443,936867673,33,Det/images/normal_train/00458906.png,0,05,easy_clean,0.0044408123,1.0,0.005156151,normal_replay,EndpointTrend
