run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,1,Det/images/normal_train/00552408.png,0,07,easy_clean,0.0012100383,1.0,0.0038422312,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,2,Det/images/normal_train/00267183.png,0,07,easy_clean,0.0002185925,1.0,0.0003360629,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,3,Det/images/normal_train/00972131.png,0,03,easy_clean,0.0614577562,1.0,0.0413059982,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,4,Det/images/normal_train/01210169.png,0,01,learnable_hard,0.1380817375,0.975,0.1242641171,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,5,Det/images/normal_train/00291478.png,0,04,easy_clean,0.0036725404,1.0,0.0144304653,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,6,Det/images/normal_train/00582475.png,0,03,learnable_hard,0.1712816891,0.965,0.1234281719,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,7,Det/images/normal_train/00777781.png,0,08,easy_clean,0.0044400472,1.0,0.0057358681,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,8,Det/images/normal_train/00285610.png,0,00,easy_clean,0.0118054782,1.0,0.0185238239,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,9,Det/images/normal_train/00205263.png,0,08,learnable_hard,0.0201447693,0.995,0.0617615468,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,10,Det/images/normal_train/00211672.png,0,06,learnable_hard,0.1345075548,0.995,0.0856561063,normal_replay,Boundary-0.5-Clean
RUN_068,TRIAD_023,A08_Boundary-0.5-Clean_B3000,R1,1385197443,2026980879,11,Det/images/normal_train/00352076.png,0,07,easy_clean,0.0067608152,1.0,0.0077200116,normal_replay,Boundary-0.5-Clean
