run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,1,Det/images/normal_train/00407164.png,0,00,easy_clean,0.0032589407,1.0,0.0038335434,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,2,Det/images/normal_train/00195749.png,0,08,easy_clean,0.000269287,1.0,0.0006275192,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,3,Det/images/normal_train/01299566.png,0,03,easy_clean,0.0023974492,1.0,0.0072070637,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,4,Det/images/normal_train/00906596.png,0,05,easy_clean,0.0020038057,1.0,0.0027795547,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,5,Det/images/normal_train/00571217.png,0,03,easy_clean,0.0042592373,1.0,0.0062846887,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,6,Det/images/normal_train/00297723.png,0,08,easy_clean,0.0020852492,1.0,0.006500274,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,7,Det/images/normal_train/00294538.png,0,05,learnable_hard,0.3275499857,0.715,0.1947291826,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,8,Det/images/normal_train/00547005.png,0,05,learnable_hard,0.3331846678,0.955,0.1416124054,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,9,Det/images/normal_train/00713333.png,0,06,easy_clean,0.0007102489,1.0,0.0023458444,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,10,Det/images/normal_train/00310048.png,0,05,easy_clean,0.0522720996,1.0,0.037650581,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,11,Det/images/normal_train/00871231.png,0,07,easy_clean,0.0554976777,1.0,0.0359609149,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,12,Det/images/normal_train/01135562.png,0,03,easy_clean,0.004246657,1.0,0.0086042379,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,13,Det/images/normal_train/00781675.png,0,02,easy_clean,0.0020050153,1.0,0.0030305818,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,14,Det/images/normal_train/00462742.png,0,03,easy_clean,0.0131117452,1.0,0.047985493,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,15,Det/images/normal_train/00824824.png,0,05,ordinary,0.1883997962,1.0,0.1506110591,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,16,Det/images/normal_train/00588306.png,0,04,easy_clean,0.0118290432,1.0,0.0110234895,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,17,Det/images/normal_train/00855563.png,0,09,learnable_hard,0.0121696652,0.99,0.0626649451,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,18,Det/images/normal_train/00864896.png,0,07,learnable_hard,0.1772715282,0.97,0.157998128,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,19,Det/images/normal_train/01190306.png,0,02,learnable_hard,0.3097245838,0.86,0.1312936302,normal_replay,Boundary-0.5-Clean
RUN_065,TRIAD_022,A08_Boundary-0.5-Clean_B3000,R1,1829910790,1140665071,20,Det/images/normal_train/01196765.png,0,06,easy_clean,0.0116455725,1.0,0.0151356152,normal_replay,Boundary-0.5-Clean
