group,class_name,img_rel_path,score
correct_high_conf,Deformation,val/Deformation/00293552.png,1.0
correct_high_conf,Deformation,val/Deformation/00507540.png,1.0
correct_high_conf,Deformation,val/Deformation/00508075.png,1.0
correct_high_conf,Deformation,val/Deformation/00508744.png,1.0
correct_high_conf,Deformation,val/Deformation/00143694.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00409806.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00507714.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00293793.png,0.9999996423721313
correct_high_conf,Deformation,val/Deformation/00135760.png,0.9999994039535522
correct_high_conf,Deformation,val/Deformation/00142705.png,0.9999990463256836
correct_high_conf,Deformation,val/Deformation/00372380.png,0.9999988079071045
correct_high_conf,Deformation,val/Deformation/00510773.png,0.9999988079071045
correct_high_conf,Deformation,val/Deformation/00519308.png,0.9999986886978149
correct_high_conf,Deformation,val/Deformation/00507383.png,0.9999979734420776
correct_high_conf,Deformation,val/Deformation/00508943.png,0.9999973773956299
correct_high_conf,Deformation,val/Deformation/00293732.png,0.9999963045120239
correct_high_conf,Deformation,val/Deformation/00468127.png,0.9999929666519165
correct_high_conf,Deformation,val/Deformation/00143063.png,0.9999914169311523
correct_high_conf,Deformation,val/Deformation/00483587.png,0.9999910593032837
correct_high_conf,Deformation,val/Deformation/00446440.png,0.9999881982803345
correct_low_conf,Deformation,val/Deformation/00000876.png,0.5272427797317505
correct_low_conf,Deformation,val/Deformation/00040551.png,0.5598249435424805
correct_low_conf,Deformation,val/Deformation/00143705.png,0.5878550410270691
correct_low_conf,Deformation,val/Deformation/00388524.png,0.5983178019523621
correct_low_conf,Deformation,val/Deformation/00143793.png,0.6267750263214111
correct_low_conf,Deformation,val/Deformation/00143886.png,0.6594847440719604
correct_low_conf,Deformation,val/Deformation/00513530.png,0.6821061372756958
correct_low_conf,Deformation,val/Deformation/00480910.png,0.7495197057723999
correct_low_conf,Deformation,val/Deformation/00143707.png,0.7495244145393372
correct_low_conf,Deformation,val/Deformation/00033708.png,0.7504683136940002
correct_low_conf,Deformation,val/Deformation/00391286.png,0.7949816584587097
correct_low_conf,Deformation,val/Deformation/00293133.png,0.7961510419845581
correct_low_conf,Deformation,val/Deformation/00468784.png,0.7978385090827942
correct_low_conf,Deformation,val/Deformation/00033858.png,0.8118098974227905
correct_low_conf,Deformation,val/Deformation/00037811.png,0.8300977349281311
correct_low_conf,Deformation,val/Deformation/00021450.png,0.8370167016983032
correct_low_conf,Deformation,val/Deformation/00375312.png,0.8373761177062988
correct_low_conf,Deformation,val/Deformation/00148047.png,0.8500146865844727
correct_low_conf,Deformation,val/Deformation/00143271.png,0.8540706038475037
correct_low_conf,Deformation,val/Deformation/00293049.png,0.8770659565925598
correct_high_conf,DepositAttachment,val/DepositAttachment/00262559.png,0.9999986886978149
correct_high_conf,DepositAttachment,val/DepositAttachment/00462130.png,0.999997615814209
correct_high_conf,DepositAttachment,val/DepositAttachment/00400236.png,0.9999836683273315
correct_high_conf,DepositAttachment,val/DepositAttachment/00311125.png,0.999975323677063
correct_high_conf,DepositAttachment,val/DepositAttachment/00515273.png,0.9999520778656006
correct_high_conf,DepositAttachment,val/DepositAttachment/00148482.png,0.9994402527809143
correct_high_conf,DepositAttachment,val/DepositAttachment/00155380.png,0.9993402361869812
correct_high_conf,DepositAttachment,val/DepositAttachment/00147619.png,0.999213457107544
correct_high_conf,DepositAttachment,val/DepositAttachment/00510893.png,0.9965693950653076
correct_high_conf,DepositAttachment,val/DepositAttachment/00439930.png,0.9965051412582397
correct_high_conf,DepositAttachment,val/DepositAttachment/00438871.png,0.9962208867073059
correct_high_conf,DepositAttachment,val/DepositAttachment/00156739.png,0.9954885840415955
correct_high_conf,DepositAttachment,val/DepositAttachment/00383521.png,0.9954533576965332
correct_high_conf,DepositAttachment,val/DepositAttachment/00435850.png,0.9949304461479187
