group,class_name,img_rel_path,score
correct_high_conf,Deformation,val/Deformation/00143694.png,0.9999998807907104
correct_high_conf,Deformation,val/Deformation/00507714.png,0.9999988079071045
correct_high_conf,Deformation,val/Deformation/00507540.png,0.9999986886978149
correct_high_conf,Deformation,val/Deformation/00148267.png,0.9999966621398926
correct_high_conf,Deformation,val/Deformation/00293552.png,0.9999966621398926
correct_high_conf,Deformation,val/Deformation/00508075.png,0.9999949932098389
correct_high_conf,Deformation,val/Deformation/00142822.png,0.9999747276306152
correct_high_conf,Deformation,val/Deformation/00300842.png,0.9999700784683228
correct_high_conf,Deformation,val/Deformation/00507387.png,0.9999659061431885
correct_high_conf,Deformation,val/Deformation/00446440.png,0.9999657869338989
correct_high_conf,Deformation,val/Deformation/00375320.png,0.999947190284729
correct_high_conf,Deformation,val/Deformation/00409812.png,0.9998874664306641
correct_high_conf,Deformation,val/Deformation/00372380.png,0.9998855590820312
correct_high_conf,Deformation,val/Deformation/00390033.png,0.9998708963394165
correct_high_conf,Deformation,val/Deformation/00409806.png,0.999858021736145
correct_high_conf,Deformation,val/Deformation/00508218.png,0.9998568296432495
correct_high_conf,Deformation,val/Deformation/00135760.png,0.9998308420181274
correct_high_conf,Deformation,val/Deformation/00507383.png,0.9998179078102112
correct_high_conf,Deformation,val/Deformation/00519308.png,0.9998076558113098
correct_high_conf,Deformation,val/Deformation/00508952.png,0.999724805355072
correct_low_conf,Deformation,val/Deformation/00448987.png,0.35953304171562195
correct_low_conf,Deformation,val/Deformation/00040551.png,0.4193335473537445
correct_low_conf,Deformation,val/Deformation/00033858.png,0.4795638620853424
correct_low_conf,Deformation,val/Deformation/00513530.png,0.5107757449150085
correct_low_conf,Deformation,val/Deformation/00033709.png,0.5123211145401001
correct_low_conf,Deformation,val/Deformation/00034895.png,0.5391742587089539
correct_low_conf,Deformation,val/Deformation/00033714.png,0.5639599561691284
correct_low_conf,Deformation,val/Deformation/00416204.png,0.5649175643920898
correct_low_conf,Deformation,val/Deformation/00468784.png,0.5872117280960083
correct_low_conf,Deformation,val/Deformation/00391286.png,0.5965610146522522
correct_low_conf,Deformation,val/Deformation/00000077.png,0.6035439372062683
correct_low_conf,Deformation,val/Deformation/00163786.png,0.6255326271057129
correct_low_conf,Deformation,val/Deformation/00000876.png,0.6516948342323303
correct_low_conf,Deformation,val/Deformation/00390410.png,0.7121726870536804
correct_low_conf,Deformation,val/Deformation/00263605.png,0.7149658203125
correct_low_conf,Deformation,val/Deformation/00036981.png,0.7471293210983276
correct_low_conf,Deformation,val/Deformation/00033531.png,0.7476418614387512
correct_low_conf,Deformation,val/Deformation/00033708.png,0.762266993522644
correct_low_conf,Deformation,val/Deformation/00446441.png,0.8028337955474854
correct_low_conf,Deformation,val/Deformation/00143793.png,0.824721097946167
correct_high_conf,DepositAttachment,val/DepositAttachment/00462130.png,0.9998267292976379
correct_high_conf,DepositAttachment,val/DepositAttachment/00262559.png,0.9991950392723083
correct_high_conf,DepositAttachment,val/DepositAttachment/00156739.png,0.9962277412414551
correct_high_conf,DepositAttachment,val/DepositAttachment/00143012.png,0.995395839214325
correct_high_conf,DepositAttachment,val/DepositAttachment/00165262.png,0.9950956106185913
correct_high_conf,DepositAttachment,val/DepositAttachment/00165825.png,0.9944955706596375
correct_high_conf,DepositAttachment,val/DepositAttachment/00136911.png,0.9942469000816345
correct_high_conf,DepositAttachment,val/DepositAttachment/00160698.png,0.9876195192337036
correct_high_conf,DepositAttachment,val/DepositAttachment/00383521.png,0.9850203990936279
correct_high_conf,DepositAttachment,val/DepositAttachment/00148482.png,0.9752033948898315
correct_high_conf,DepositAttachment,val/DepositAttachment/00147619.png,0.9708271622657776
correct_high_conf,DepositAttachment,val/DepositAttachment/00415055.png,0.9687586426734924
correct_high_conf,DepositAttachment,val/DepositAttachment/00515273.png,0.9682015776634216
