run_slot,triad_id,condition_id,arm,training_seed,selection_seed,rank,sample_id,y_true,oof_fold,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,replay_role,source_method
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,1,Det/images/normal_train/01286806.png,0,00,learnable_hard,0.7133060028,0.255,0.3795711642,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,2,Det/images/normal_train/00625875.png,0,08,learnable_hard,0.4086526417,0.56,0.2600701212,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,3,Det/images/normal_train/00604801.png,0,02,learnable_hard,0.5659372262,0.41,0.3941211042,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,4,Det/images/normal_train/00744956.png,0,06,learnable_hard,0.496437339,0.45,0.3950273885,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,5,Det/images/normal_train/01167498.png,0,01,learnable_hard,0.557757952,0.385,0.3570990389,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,6,Det/images/normal_train/00462733.png,0,03,learnable_hard,0.6595950395,0.315,0.3728725694,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,7,Det/images/normal_train/00399718.png,0,08,learnable_hard,0.4901774526,0.415,0.3723692226,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,8,Det/images/normal_train/01014733.png,0,04,learnable_hard,0.4946231438,0.445,0.4118685106,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,9,Det/images/normal_train/01232333.png,0,09,learnable_hard,0.5477898077,0.405,0.3946567413,normal_replay,GapCritical-Strict
RUN_006,TRIAD_002,A01_GapCritical-Strict_B600,R2,1385197443,1383653485,10,Det/images/normal_train/00382051.png,0,00,learnable_hard,0.7539430711,0.2,0.344410282,normal_replay,GapCritical-Strict
